unix,date,trade,price,open,high,low,close,balance
1410904800,2014-09-17 00:00:00,BUY,465.864014,465.864014,468.174011,452.421997,457.334015,99.0
1464386400,2016-05-28 00:00:00,SELL,530.039978,473.028992,533.473022,472.699005,530.039978,111.5115499000101
1464472800,2016-05-29 00:00:00,BUY,527.47699,527.47699,553.960022,512.179016,526.232971,110.39643440101
1464904800,2016-06-03 00:00:00,SELL,569.19397,537.682007,574.638,536.919983,569.19397,117.93616802668473
1464991200,2016-06-04 00:00:00,BUY,569.705017,569.705017,590.132019,564.237976,572.72699,116.75680634641787
1465164000,2016-06-06 00:00:00,SELL,585.536987,574.60199,586.469971,574.60199,585.536987,118.80143634723468
1465250400,2016-06-07 00:00:00,BUY,585.445007,585.445007,590.258972,567.513977,576.596985,117.61342198376234
1465596000,2016-06-11 00:00:00,SELL,606.72699,578.674011,607.116028,578.674011,606.72699,120.66999339661268
1465682400,2016-06-12 00:00:00,BUY,609.684021,609.684021,684.843994,607.039001,672.783997,119.46329346264656
1465768800,2016-06-13 00:00:00,SELL,704.375977,671.653992,716.004028,664.487,704.375977,136.63734071834153
1465855200,2016-06-14 00:00:00,BUY,704.504028,704.504028,704.504028,662.804016,685.559021,135.27096731115813
1466028000,2016-06-16 00:00:00,SELL,766.307983,696.52301,773.721985,696.52301,766.307983,145.6664913454346
1466114400,2016-06-17 00:00:00,BUY,768.487,768.487,775.356018,716.55603,748.908997,144.20982643198025
1481842800,2016-12-16 00:00:00,SELL,784.906982,778.963013,785.031982,778.963013,784.906982,145.8181942480156
1481929200,2016-12-17 00:00:00,BUY,785.166016,785.166016,792.508972,784.864014,790.828979,144.36001230553543
1482188400,2016-12-20 00:00:00,SELL,800.875977,792.247009,801.336975,791.497009,800.875977,145.77594916688093
1482274800,2016-12-21 00:00:00,BUY,800.643982,800.643982,834.281006,799.405029,834.281006,144.31818967521212
1482361200,2016-12-22 00:00:00,SELL,864.539978,834.179993,875.781982,834.148987,864.539978,154.2772553825798
1482447600,2016-12-23 00:00:00,BUY,864.888,864.888,925.117004,864.677002,921.984009,152.734482828754
1482534000,2016-12-24 00:00:00,SELL,898.822021,922.179993,923.479004,886.335022,898.822021,157.13977459186063
1482620400,2016-12-25 00:00:00,BUY,899.651978,899.651978,899.651978,862.424011,896.182983,155.56837684594203
1482793200,2016-12-27 00:00:00,SELL,933.197998,908.354004,940.047974,904.255005,933.197998,159.75548363268896
1482879600,2016-12-28 00:00:00,BUY,934.830994,934.830994,975.921021,934.830994,975.921021,158.15792879636209
1482966000,2016-12-29 00:00:00,SELL,973.497009,975.125,979.396973,954.502991,973.497009,163.0525826645458
1483052400,2016-12-30 00:00:00,BUY,972.534973,972.534973,972.534973,934.833008,961.237976,161.42205683790036
1483225200,2017-01-01 00:00:00,SELL,998.325012,963.65802,1003.080017,958.698975,998.325012,164.04567906625186
1483311600,2017-01-02 00:00:00,BUY,998.617004,998.617004,1031.390015,996.702026,1021.75,162.40522227558935
1483398000,2017-01-03 00:00:00,SELL,1043.839966,1021.599976,1044.079956,1021.599976,1043.839966,168.06224048773547
1483484400,2017-01-04 00:00:00,BUY,1044.400024,1044.400024,1159.420044,1044.400024,1154.72998,166.3816180828581
1487545200,2017-02-20 00:00:00,SELL,1079.97998,1048.689941,1080.48999,1041.689941,1079.97998,170.32930325152674
1487631600,2017-02-21 00:00:00,BUY,1079.280029,1079.280029,1117.25,1076.930054,1115.300049,168.62601021901148
1487718000,2017-02-22 00:00:00,SELL,1117.439941,1114.800049,1125.390015,1100.550049,1117.439941,172.84220916599173
