unix,date,trade,price,open,high,low,close,balance
1633039200,2021-10-01 00:00:00,BUY,43816.74219,43816.74219,48436.01172,43320.02344,48116.94141,99.0
1633039200,2021-10-01 00:00:00,SELL,48116.94141,43816.74219,48436.01172,43320.02344,48116.94141,107.62875540003948
1633125600,2021-10-02 00:00:00,BUY,48137.46875,48137.46875,48282.0625,47465.49609,47711.48828,106.55246784603908
1633298400,2021-10-04 00:00:00,SELL,49112.90234,48208.90625,49456.77734,47045.00391,49112.90234,107.62447782288973
1633384800,2021-10-05 00:00:00,BUY,49174.96094,49174.96094,51839.98438,49072.83984,51514.8125,106.54823304466083
1633384800,2021-10-05 00:00:00,SELL,51514.8125,49174.96094,51839.98438,49072.83984,51514.8125,110.50184933867254
1633471200,2021-10-06 00:00:00,BUY,51486.66406,51486.66406,55568.46484,50488.19141,55361.44922,109.39683084528582
1633471200,2021-10-06 00:00:00,SELL,55361.44922,51486.66406,55568.46484,50488.19141,55361.44922,116.45352314390202
1633557600,2021-10-07 00:00:00,BUY,55338.625,55338.625,55338.625,53525.46875,53805.98438,115.288987912463
1633903200,2021-10-11 00:00:00,SELL,57484.78906,54734.125,57793.03906,54519.76563,57484.78906,118.56256854191692
1633989600,2021-10-12 00:00:00,BUY,57526.83203,57526.83203,57627.87891,54477.97266,56041.05859,117.37694285649775
1634248800,2021-10-15 00:00:00,SELL,61593.94922,57345.90234,62757.12891,56868.14453,61593.94922,124.41867752408795
1634335200,2021-10-16 00:00:00,BUY,61609.52734,61609.52734,62274.47656,60206.12109,60892.17969,123.17449074884708
1634594400,2021-10-19 00:00:00,SELL,64261.99219,62043.16406,64434.53516,61622.93359,64261.99219,127.19272682679438
1634680800,2021-10-20 00:00:00,BUY,64284.58594,64284.58594,66930.39063,63610.67578,65992.83594,125.92079955852644
1634680800,2021-10-20 00:00:00,SELL,65992.83594,64284.58594,66930.39063,63610.67578,65992.83594,127.97425447697401
1634767200,2021-10-21 00:00:00,BUY,66002.23438,66002.23438,66600.54688,62117.41016,62210.17188,126.69451193220426
1636326000,2021-11-08 00:00:00,SELL,67566.82813,63344.06641,67673.74219,63344.06641,67566.82813,128.40084777763406
1636412400,2021-11-09 00:00:00,BUY,67549.73438,67549.73438,68530.33594,66382.0625,66971.82813,127.11683929985772
