unix,date,trade,price,open,high,low,close,position_size,balance
1446505200,2015-11-03 00:00:00,LONG,361.872986,361.872986,417.899994,357.647003,403.416992,0.27357665211295984,99.0
1446591600,2015-11-04 00:00:00,CLOSE,411.562988,403.664001,495.562012,380.548004,411.562988,0.27357665211295984,111.46808414673981
1448406000,2015-11-25 00:00:00,LONG,320.045013,320.045013,329.134003,316.769989,328.205994,0.3451642102192038,110.46808414673981
1448492400,2015-11-26 00:00:00,CLOSE,352.68399,328.303009,366.756989,328.229004,352.68399,0.3451642102192038,120.5165519566545
1448665200,2015-11-28 00:00:00,LONG,357.140991,357.140991,359.536011,352.171997,357.381012,0.3346480940818538,119.5165519566545
1448838000,2015-11-30 00:00:00,CLOSE,377.321014,371.437012,382.363007,370.382996,377.321014,0.3346480940818538,125.00706061021114
1449183600,2015-12-04 00:00:00,LONG,361.261993,361.261993,363.515991,355.756989,363.183014,0.34326074431586034,124.00706061021114
1449270000,2015-12-05 00:00:00,CLOSE,388.949005,363.721008,389.785004,363.229004,388.949005,0.34326074431586034,132.17581570764116
1449442800,2015-12-07 00:00:00,LONG,389.977997,389.977997,399.968994,385.411011,395.536011,0.3363672225529205,131.17581570764116
1449529200,2015-12-08 00:00:00,CLOSE,415.562988,395.753998,415.562988,389.950012,415.562988,0.3363672225529205,138.38395038865912
1449702000,2015-12-10 00:00:00,LONG,417.988007,417.988007,419.509003,411.548004,415.479004,0.32867916803330466,137.38395038865912
1449788400,2015-12-11 00:00:00,CLOSE,451.937988,415.281006,451.937988,415.281006,451.937988,0.32867916803330466,147.05717587950076
1450047600,2015-12-14 00:00:00,LONG,433.272003,433.272003,447.141998,430.455994,444.182007,0.3371027319286558,146.05717587950076
1450134000,2015-12-15 00:00:00,CLOSE,465.321014,443.877991,465.321014,443.877991,465.321014,0.3371027319286558,155.29237519278016
1450825200,2015-12-23 00:00:00,LONG,436.720001,436.720001,444.528992,436.618988,442.401001,0.35329816550531684,154.29237519278016
1451084400,2015-12-26 00:00:00,CLOSE,429.4413343166667,455.756012,457.489014,405.76001,429.4413343166667,0.35329816550531684,145.94791277898753
1451257200,2015-12-28 00:00:00,LONG,423.342987,423.342987,429.769012,418.480988,422.278992,0.34238883654635227,144.94791277898753
1452121200,2016-01-07 00:00:00,CLOSE,458.048004,430.010986,458.765991,429.076996,458.048004,0.34238883654635227,155.26221794021953
1452985200,2016-01-17 00:00:00,LONG,387.152008,387.152008,390.964996,380.09201,382.299011,0.3984538753579693,154.26221794021953
1453071600,2016-01-18 00:00:00,CLOSE,380.69947453333333,381.733002,388.104004,376.665009,380.69947453333333,0.3984538753579693,152.725903719979
1453158000,2016-01-19 00:00:00,LONG,387.026001,387.026001,387.730011,378.971985,380.148987,0.39203025979636696,151.725903719979
1453244400,2016-01-20 00:00:00,CLOSE,380.57556765,379.73999,425.266998,376.598999,380.57556765,0.39203025979636696,163.09545158269452
1454454000,2016-02-03 00:00:00,LONG,374.645996,374.645996,374.950012,368.045013,369.949005,0.432662976018285,162.09545158269452
1455404400,2016-02-14 00:00:00,CLOSE,407.230011,392.932007,407.230011,392.932007,407.230011,0.432662976018285,174.43141499838674
1455577200,2016-02-16 00:00:00,LONG,401.432007,401.432007,408.945007,401.432007,407.488007,0.4320318558913185,173.43141499838674
1455750000,2016-02-18 00:00:00,CLOSE,422.372986,416.571991,425.996002,415.638,422.372986,0.4320318558913185,180.6537991697385
1455836400,2016-02-19 00:00:00,LONG,422.730011,422.730011,423.104004,417.604004,420.785004,0.42498472901120454,179.6537991697385
1456268400,2016-02-24 00:00:00,CLOSE,415.68451081666666,420.955994,425.549988,413.907013,415.68451081666666,0.42498472901120454,178.7933861922334
1456441200,2016-02-26 00:00:00,LONG,424.628998,424.628998,432.152008,421.619995,432.152008,0.41870288423456514,177.7933861922334
1457046000,2016-03-04 00:00:00,CLOSE,417.5518480333334,421.835999,425.178009,410.938995,417.5518480333334,0.41870288423456514,170.340729026444
1457478000,2016-03-09 00:00:00,LONG,413.894012,413.894012,416.032013,411.605988,414.859985,0.40914032123384286,169.340729026444
1458255600,2016-03-18 00:00:00,CLOSE,406.99577846666665,420.546997,420.546997,406.136993,406.99577846666665,0.40914032123384286,165.88697589806677
1458514800,2016-03-21 00:00:00,LONG,413.417999,413.417999,413.417999,410.381012,413.307007,0.39883840639958873,164.88697589806677
