unix,date,trade,price,open,high,low,close,position_size,balance
1428530400,2015-04-09 00:00:00,SHORT,244.751007,244.751007,246.117996,239.399994,243.675995,0.4044927177766423,99.0
1428876000,2015-04-13 00:00:00,COVER,224.587006,235.949997,236.934998,221.996002,224.587006,0.4044927177766423,106.08462965008351
1428962400,2015-04-14 00:00:00,SHORT,224.759003,224.759003,224.975998,216.322998,219.158997,0.46754358333794316,105.08462965008351
1429135200,2015-04-16 00:00:00,COVER,228.50498638333335,223.917007,229.671997,223.917007,228.50498638333335,0.46754358333794316,102.2998869643563
1429394400,2015-04-19 00:00:00,SHORT,223.455994,223.455994,226.352997,222.373001,222.600006,0.45333260097894845,101.2998869643563
1429567200,2015-04-21 00:00:00,COVER,227.18026056666668,224.619995,235.268997,224.300995,227.18026056666668,0.45333260097894845,98.61543995980087
1429826400,2015-04-24 00:00:00,SHORT,235.970001,235.970001,236.304993,229.932999,231.268005,0.41367732994077017,97.61543995980087
1429999200,2015-04-26 00:00:00,COVER,219.429993,226.410004,226.944,214.873993,219.429993,0.41367732994077017,103.41308964337544
1430863200,2015-05-06 00:00:00,SHORT,236.248993,236.248993,236.453995,229.231003,229.781998,0.4334964070868037,102.41308964337544
1431036000,2015-05-08 00:00:00,COVER,240.18647621666668,237.203995,246.274994,236.274002,240.18647621666668,0.4334964070868037,99.699142767826
1431468000,2015-05-13 00:00:00,SHORT,241.397995,241.397995,243.703995,235.044998,236.376999,0.40886479926159286,98.699142767826
1433109600,2015-06-01 00:00:00,COVER,222.925995,230.233002,231.712997,221.296005,222.925995,0.40886479926159286,105.1891764063883
1434664800,2015-06-19 00:00:00,SHORT,249.042999,249.042999,250.977005,243.787003,244.606003,0.41835818242129463,104.1891764063883
1435528800,2015-06-29 00:00:00,COVER,253.19371565,248.720993,257.173004,248.580994,253.19371565,0.41835818242129463,101.42816323161901
1438639200,2015-08-04 00:00:00,LONG,281.225006,281.225006,285.714996,281.225006,285.217987,0.35710964917401056,100.42816323161901
1438898400,2015-08-07 00:00:00,CLOSE,276.5379225666667,278.740997,280.391998,276.365997,276.5379225666667,0.35710964917401056,98.84407306982561
1439244000,2015-08-11 00:00:00,LONG,264.34201,264.34201,270.385986,264.093994,270.385986,0.37014197277922495,97.84407306982561
1439676000,2015-08-16 00:00:00,CLOSE,259.9363098333333,261.865997,262.440002,257.040985,259.9363098333333,0.37014197277922495,94.72744401682063
1439848800,2015-08-18 00:00:00,SHORT,257.925995,257.925995,257.993011,211.078995,211.078995,0.363388901598773,93.72744401682063
1439935200,2015-08-19 00:00:00,COVER,226.684006,225.671005,237.408997,222.766006,226.684006,0.363388901598773,104.02963172245866
1440280800,2015-08-23 00:00:00,SHORT,230.376007,230.376007,232.705002,225.580002,228.169006,0.4472237932418833,103.02963172245866
1440367200,2015-08-24 00:00:00,COVER,210.494995,228.112,228.139008,210.442993,210.494995,0.4472237932418833,110.8016843893602
1442095200,2015-09-13 00:00:00,SHORT,235.242004,235.242004,235.934998,229.332001,230.511993,0.4667605381790584,109.8016843893602
1442268000,2015-09-15 00:00:00,COVER,239.16270406666666,230.492004,259.182007,229.822006,239.16270406666666,0.4667605381790584,106.89193975304217
1442354400,2015-09-16 00:00:00,SHORT,230.25,230.25,231.214996,227.401993,229.091003,0.4598998469187499,105.89193975304217
1442527200,2015-09-18 00:00:00,COVER,234.0875,233.520996,234.352997,232.184998,234.0875,0.4598998469187499,103.08580334958654
1442786400,2015-09-21 00:00:00,SHORT,231.216995,231.216995,231.216995,226.520996,227.085007,0.4415151375424914,102.08580334958654
1443045600,2015-09-24 00:00:00,COVER,235.07061158333332,230.358002,235.649002,230.294998,235.07061158333332,0.4415151375424914,99.38052956082251
1443304800,2015-09-27 00:00:00,SHORT,234.139008,234.139008,234.526001,232.475998,232.757004,0.4201800050371039,98.38052956082251
1443391200,2015-09-28 00:00:00,COVER,238.04132479999998,232.835999,239.339005,232.466995,238.04132479999998,0.4201800050371039,95.77344552746072
1446073200,2015-10-29 00:00:00,LONG,304.324005,304.324005,318.170013,301.822998,313.855011,0.31142283871908405,94.77344552746072
1446159600,2015-10-30 00:00:00,CLOSE,328.015015,313.942993,334.169006,313.940002,328.015015,0.31142283871908405,101.12985344264511
1446418800,2015-11-02 00:00:00,LONG,325.941986,325.941986,365.359985,323.209015,361.188995,0.3072014583682543,100.12985344264511
1446505200,2015-11-03 00:00:00,CLOSE,403.416992,361.872986,417.899994,357.647003,403.416992,0.3072014583682543,122.69098539020503
1446591600,2015-11-04 00:00:00,LONG,403.664001,403.664001,495.562012,380.548004,411.562988,0.30146603385176535,121.69098539020503
1446678000,2015-11-05 00:00:00,CLOSE,396.93626765,408.076996,447.561005,374.580994,396.93626765,0.30146603385176535,115.3078831561428
1448492400,2015-11-26 00:00:00,LONG,328.303009,328.303009,366.756989,328.229004,352.68399,0.34817799417775913,114.3078831561428
1448578800,2015-11-27 00:00:00,CLOSE,358.041992,351.860992,363.588989,347.869995,358.041992,0.34817799417775913,123.41571917990959
1448751600,2015-11-29 00:00:00,LONG,357.471985,357.471985,371.938995,355.665985,371.294006,0.34244842761569017,122.41571917990959
1448838000,2015-11-30 00:00:00,CLOSE,377.321014,371.437012,382.363007,370.382996,377.321014,0.34244842761569017,127.92085807115123
1449270000,2015-12-05 00:00:00,LONG,363.721008,363.721008,389.785004,363.229004,388.949005,0.34895113364238567,126.92085807115123
1449356400,2015-12-06 00:00:00,CLOSE,388.78299,389.554993,402.80899,387.088989,388.78299,0.34895113364238567,134.30960245036255
1449529200,2015-12-08 00:00:00,LONG,395.753998,395.753998,415.562988,389.950012,415.562988,0.33684966702563174,133.30960245036255
