unix,date,trade,price,open,high,low,close,position_size,balance
1446332400,2015-11-01 00:00:00,NO SIGNAL,315.005005,315.005005,327.471985,311.881012,325.431,0.0,100.0
1446418800,2015-11-02 00:00:00,LONG,325.941986,325.941986,365.359985,323.209015,361.188995,0.30373503338719915,100.0
1446505200,2015-11-03 00:00:00,CLOSE,403.416992,361.872986,417.899994,357.647003,403.416992,0.30373503338719915,122.30655479874261
1446591600,2015-11-04 00:00:00,LONG,403.664001,403.664001,495.562012,380.548004,411.562988,0.29996107889431334,122.30655479874261
1446678000,2015-11-05 00:00:00,CLOSE,386.354004,408.076996,447.561005,374.580994,386.354004,0.29996107889431334,115.9553177842155
1446764400,2015-11-06 00:00:00,SHORT,388.046997,388.046997,395.835999,354.024994,374.470001,0.29582953996258693,114.79576460637334
1446937200,2015-11-08 00:00:00,COVER,373.368011,384.278015,389.894989,368.700012,373.368011,0.29582953996258693,119.19326259040398
1447023600,2015-11-09 00:00:00,LONG,374.324005,374.324005,385.278015,362.894989,380.256989,0.3152384789335109,119.19326259040398
1447110000,2015-11-10 00:00:00,CLOSE,336.819,379.984009,381.386993,329.108002,336.819,0.3152384789335109,106.3084587694512
1447196400,2015-11-11 00:00:00,SHORT,339.820007,339.820007,340.584991,300.997009,311.084015,0.3097091754864118,105.24537418175669
1447455600,2015-11-14 00:00:00,COVER,332.906006,336.623993,338.181,329.970001,332.906006,0.3097091754864118,107.4187478721461
1447542000,2015-11-15 00:00:00,SHORT,333.050995,333.050995,334.661987,317.48999,320.165985,0.31930413657351375,106.34456039342464
1447887600,2015-11-19 00:00:00,COVER,326.148987,334.678986,335.334015,325.27301,326.148987,0.31930413657351375,108.58118037032598
1447974000,2015-11-20 00:00:00,SHORT,326.411011,326.411011,326.472992,312.21701,322.022003,0.3293251910751955,107.49536856662272
1448319600,2015-11-24 00:00:00,COVER,320.04599,323.014008,323.058014,318.118011,320.04599,0.3293251910751955,109.62335005925259
1448406000,2015-11-25 00:00:00,LONG,320.045013,320.045013,329.134003,316.769989,328.205994,0.33909953959713807,109.62335005925259
1448492400,2015-11-26 00:00:00,CLOSE,352.68399,328.303009,366.756989,328.229004,352.68399,0.33909953959713807,119.49526234655136
1448578800,2015-11-27 00:00:00,LONG,351.860992,351.860992,363.588989,347.869995,358.041992,0.3362131989984438,119.49526234655136
1448751600,2015-11-29 00:00:00,CLOSE,371.294006,357.471985,371.938995,355.665985,371.294006,0.3362131989984438,124.78055869441084
1448838000,2015-11-30 00:00:00,LONG,371.437012,371.437012,382.363007,370.382996,377.321014,0.33258062367642227,124.78055869441084
1448924400,2015-12-01 00:00:00,CLOSE,362.488007,377.414001,378.931,356.562988,362.488007,0.33258062367642227,120.59872815579459
1449010800,2015-12-02 00:00:00,SHORT,361.845001,361.845001,362.231995,349.464996,359.187012,0.32995547967853955,119.39274087423664
1449270000,2015-12-05 00:00:00,COVER,388.949005,363.721008,389.785004,363.229004,388.949005,0.32995547967853955,110.37225495961289
1449356400,2015-12-06 00:00:00,SHORT,389.554993,389.554993,402.80899,387.088989,388.78299,0.2804957820422976,109.26853241001676
1449529200,2015-12-08 00:00:00,COVER,415.562988,395.753998,415.562988,389.950012,415.562988,0.2804957820422976,101.91148540966678
1449615600,2015-12-09 00:00:00,LONG,414.44101,414.44101,423.119995,406.290985,417.562988,0.24344205356407686,101.91148540966678
1449788400,2015-12-11 00:00:00,CLOSE,451.937988,415.281006,451.937988,415.281006,451.937988,0.24344205356407686,109.93961961761042
1449874800,2015-12-12 00:00:00,SHORT,452.334991,452.334991,469.102997,410.740997,434.997009,0.24061862466314113,108.84022342143432
1449961200,2015-12-13 00:00:00,COVER,433.755005,431.660004,441.679993,426.268005,433.755005,0.24061862466314113,113.3666149677523
1450047600,2015-12-14 00:00:00,LONG,433.272003,433.272003,447.141998,430.455994,444.182007,0.25903577438876146,113.3666149677523
1450134000,2015-12-15 00:00:00,CLOSE,465.321014,443.877991,465.321014,443.877991,465.321014,0.25903577438876146,120.4631074585227
1450220400,2015-12-16 00:00:00,SHORT,465.208008,465.208008,465.208008,443.851013,454.93399,0.25635516657730767,119.25847638393748
1450306800,2015-12-17 00:00:00,COVER,456.078003,454.777008,457.859985,448.858002,456.078003,0.25635516657730767,121.63445188683623
1450393200,2015-12-18 00:00:00,LONG,455.846985,455.846985,465.177002,454.940002,463.615997,0.26416343933473174,121.63445188683623
1450566000,2015-12-20 00:00:00,CLOSE,442.684998,462.234009,462.644989,434.338013,442.684998,0.26416343933473174,116.98812421630151
1450652400,2015-12-21 00:00:00,SHORT,442.838013,442.838013,444.729004,427.312012,438.639008,0.26153636222312854,115.8182429741385
1450911600,2015-12-24 00:00:00,COVER,454.984985,443.091003,458.455994,443.076996,454.984985,0.26153636222312854,112.62129816896486
1450998000,2015-12-25 00:00:00,LONG,454.855011,454.855011,458.304993,452.075012,455.653015,0.2451222532256003,112.62129816896486
1451084400,2015-12-26 00:00:00,CLOSE,417.273987,455.756012,457.489014,405.76001,417.273987,0.2451222532256003,102.38652148850079
1451170800,2015-12-27 00:00:00,LONG,416.514008,416.514008,424.006989,408.882996,422.822998,0.24335953731864832,102.38652148850079
1451343600,2015-12-29 00:00:00,CLOSE,432.983002,422.097992,432.983002,420.627014,432.983002,0.24335953731864832,105.34070281810878
1451430000,2015-12-30 00:00:00,SHORT,433.299988,433.299988,434.386993,422.084015,426.619995,0.24068151091185283,104.2872957899277
1452034800,2016-01-06 00:00:00,COVER,429.105011,431.855988,431.855988,426.341003,429.105011,0.24068151091185283,105.31757979683597
1452121200,2016-01-07 00:00:00,LONG,430.010986,430.010986,458.765991,429.076996,458.048004,0.24246916333171917,105.31757979683597
1452207600,2016-01-08 00:00:00,CLOSE,453.230011,457.537994,462.93399,447.937988,453.230011,0.24246916333171917,109.84853434632427
1452294000,2016-01-09 00:00:00,SHORT,453.382996,453.382996,454.640015,446.889008,447.610992,0.23986353692642906,108.75004900286103
1452553200,2016-01-12 00:00:00,COVER,435.690002,448.182007,448.182007,435.690002,435.690002,0.23986353692642906,113.04737701715032
1452639600,2016-01-13 00:00:00,SHORT,434.665009,434.665009,435.186005,424.442993,432.371002,0.257478520077927,111.91690324697882
1452812400,2016-01-15 00:00:00,COVER,364.330994,430.255005,430.255005,364.330994,364.330994,0.257478520077927,130.21880105895264
1452898800,2016-01-16 00:00:00,LONG,365.072998,365.072998,390.557007,354.914001,387.536011,0.35312557695204594,130.21880105895264
1452985200,2016-01-17 00:00:00,CLOSE,382.299011,387.152008,390.964996,380.09201,382.299011,0.35312557695204594,134.95175124988538
1453071600,2016-01-18 00:00:00,LONG,381.733002,381.733002,388.104004,376.665009,387.167999,0.3499886911464535,134.95175124988538
1453244400,2016-01-20 00:00:00,CLOSE,420.230011,379.73999,425.266998,376.598999,420.230011,0.3499886911464535,146.95451152754512
1453330800,2016-01-21 00:00:00,SHORT,419.631989,419.631989,422.877014,406.299988,410.261993,0.34669655847488234,145.48496641226967
1453417200,2016-01-22 00:00:00,COVER,382.492004,409.751007,410.410004,375.282013,382.492004,0.34669655847488234,158.50472989454425
1453503600,2016-01-23 00:00:00,LONG,382.43399,382.43399,394.542999,381.980988,387.490997,0.4103183469534149,158.50472989454425
1453590000,2016-01-24 00:00:00,CLOSE,402.971008,388.10199,405.484985,387.51001,402.971008,0.4103183469534149,165.27798119292967
1453676400,2016-01-25 00:00:00,SHORT,402.316986,402.316986,402.316986,388.553986,391.726013,0.40670716642573074,163.62520138100038
1453762800,2016-01-26 00:00:00,COVER,392.153015,392.002014,397.765991,390.575012,392.153015,0.40670716642573074,167.8168266226134
1453849200,2016-01-27 00:00:00,LONG,392.444,392.444,396.842987,391.782013,394.971985,0.42334360662002035,167.8168266226134
1453935600,2016-01-28 00:00:00,CLOSE,380.289001,395.145996,395.502014,379.734985,380.289001,0.42334360662002035,161.06115633507798
1454022000,2016-01-29 00:00:00,SHORT,380.108002,380.108002,384.378998,365.451996,379.473999,0.4194874718047299,159.4505447717272
1454194800,2016-01-31 00:00:00,COVER,368.766998,378.292999,380.346985,367.834991,368.766998,0.4194874718047299,164.2716340740049
1454281200,2016-02-01 00:00:00,LONG,369.350006,369.350006,378.071991,367.957001,373.056,0.4403111279041508,164.2716340740049
1454540400,2016-02-04 00:00:00,CLOSE,389.593994,370.174011,391.608002,369.993011,389.593994,0.4403111279041508,171.46986155433476
1454626800,2016-02-05 00:00:00,SHORT,388.89801,388.89801,391.093994,385.571991,386.549011,0.43650303826134623,169.75516293879141
1454713200,2016-02-06 00:00:00,COVER,376.522003,386.588989,386.631012,372.386993,376.522003,0.43650303826134623,175.22849622856097
1454799600,2016-02-07 00:00:00,LONG,376.514008,376.514008,380.871002,374.903015,376.619995,0.46074304695265245,175.22849622856097
1454886000,2016-02-08 00:00:00,CLOSE,373.446991,376.756989,379.878998,373.334015,373.446991,0.46074304695265245,172.094758425839
1454972400,2016-02-09 00:00:00,LONG,373.423004,373.423004,377.246002,372.89801,376.028992,0.4562488358151085,172.094758425839
1455058800,2016-02-10 00:00:00,CLOSE,381.648987,376.145996,385.483002,375.78299,381.648987,0.4562488358151085,174.1065845329362
1455145200,2016-02-11 00:00:00,SHORT,382.114014,382.114014,383.130005,376.398987,379.653992,0.45108400208427546,172.36551868760685
