unix,date,trade,price,open,high,low,close,position_size,balance
1410904800,2014-09-17 00:00:00,NO SIGNAL,465.864014,465.864014,468.174011,452.421997,457.334015,0.0,100.0
1410991200,2014-09-18 00:00:00,NO SIGNAL,456.859985,456.859985,456.859985,413.104004,424.440002,0.0,100.0
1411077600,2014-09-19 00:00:00,SHORT,424.102997,424.102997,427.834991,384.532013,394.79599,0.23343386087884682,99.0
1411164000,2014-09-20 00:00:00,COVER,408.903992,394.673004,423.29599,389.882996,408.903992,0.23343386087884682,102.59344204285357
1411250400,2014-09-21 00:00:00,LONG,408.084991,408.084991,412.425995,393.181,398.821014,0.248888123460598,102.59344204285357
1411336800,2014-09-22 00:00:00,CLOSE,402.152008,399.100006,406.915985,397.130005,402.152008,0.248888123460598,100.11588445128963
1411423200,2014-09-23 00:00:00,LONG,402.09201,402.09201,441.557007,396.196991,435.790985,0.2464976252743165,100.11588445128963
1411509600,2014-09-24 00:00:00,CLOSE,423.204987,435.751007,436.112,421.131989,423.204987,0.2464976252743165,104.27699290126341
1411596000,2014-09-25 00:00:00,SHORT,423.156006,423.156006,423.519989,409.467987,411.574005,0.24396256110861103,103.23422297225078
1411682400,2014-09-26 00:00:00,COVER,404.424988,411.428986,414.937988,400.009003,404.424988,0.24396256110861103,107.86001446622691
1411768800,2014-09-27 00:00:00,SHORT,403.556,403.556,406.622986,397.372009,399.519989,0.2646012308615524,106.78141432156464
1411855200,2014-09-28 00:00:00,COVER,377.181,399.471008,401.016998,374.332001,377.181,0.2646012308615524,113.84084636162444
1411941600,2014-09-29 00:00:00,SHORT,376.928009,376.928009,385.210999,372.23999,375.46701,0.2990025554137268,112.7024378980082
1412028000,2014-09-30 00:00:00,COVER,386.944,376.088013,390.97699,373.442993,386.944,0.2990025554137268,109.68906700960346
1412114400,2014-10-01 00:00:00,LONG,387.427002,387.427002,391.378998,380.779999,383.61499,0.28029067612460173,109.68906700960346
1412200800,2014-10-02 00:00:00,CLOSE,375.071991,383.988007,385.497009,372.946014,375.071991,0.28029067612460173,105.17478080335867
1412287200,2014-10-03 00:00:00,SHORT,375.181,375.181,377.695007,357.859009,359.511993,0.27752746806294853,104.12303299532509
1412373600,2014-10-04 00:00:00,COVER,328.865997,359.891998,364.487,325.885986,328.865997,0.27752746806294853,117.11577284448246
1412460000,2014-10-05 00:00:00,SHORT,328.915985,328.915985,341.800995,289.29599,320.51001,0.3525052609286765,115.94461511603764
1412632800,2014-10-07 00:00:00,COVER,336.187012,330.584015,339.247009,320.481995,336.187012,0.3525052609286765,113.36762067076909
1412719200,2014-10-08 00:00:00,LONG,336.115997,336.115997,354.364014,327.187988,352.940002,0.33391431965691715,113.36762067076909
1412805600,2014-10-09 00:00:00,CLOSE,365.026001,352.747986,382.726013,347.687012,365.026001,0.33391431965691715,121.80221089989783
1412892000,2014-10-10 00:00:00,LONG,364.687012,364.687012,375.066986,352.963013,361.562012,0.3306511743579693,121.80221089989783
1413064800,2014-10-12 00:00:00,CLOSE,378.549011,362.605988,379.433014,356.144012,378.549011,0.3306511743579693,125.13402039780486
1413151200,2014-10-13 00:00:00,LONG,377.92099,377.92099,397.226013,368.897003,390.414001,0.32780047542166635,125.13402039780486
1413237600,2014-10-14 00:00:00,CLOSE,400.869995,391.691986,411.697998,391.324005,400.869995,0.32780047542166635,131.34266139782625
1413324000,2014-10-15 00:00:00,LONG,400.954987,400.954987,402.22699,388.765991,394.77301,0.3242988340330781,131.34266139782625
1413410400,2014-10-16 00:00:00,CLOSE,382.556,394.518005,398.807007,373.070007,382.556,0.3242988340330781,124.13526671881289
1413496800,2014-10-17 00:00:00,SHORT,382.756012,382.756012,385.477997,375.389008,383.757996,0.3210763781592143,122.89391405162476
1413583200,2014-10-18 00:00:00,COVER,391.441986,383.976013,395.15799,378.971008,391.441986,0.3210763781592143,120.08957789486449
1413669600,2014-10-19 00:00:00,LONG,391.253998,391.253998,393.938995,386.457001,389.54599,0.30386573101782294,120.08957789486449
1413756000,2014-10-20 00:00:00,CLOSE,382.845001,389.230988,390.084015,378.252014,382.845001,0.30386573101782294,116.37103711337896
1413842400,2014-10-21 00:00:00,SHORT,382.42099,382.42099,392.645996,380.834015,386.475006,0.30125785392230997,115.20732674224517
1414015200,2014-10-23 00:00:00,COVER,358.416992,382.962006,385.048004,356.446991,358.416992,0.30125785392230997,122.5226706982223
1414101600,2014-10-24 00:00:00,SHORT,358.591003,358.591003,364.345001,353.304993,358.345001,0.33826125858277617,121.29744399124007
1414188000,2014-10-25 00:00:00,COVER,347.270996,358.610992,359.860992,342.877014,347.270996,0.33826125858277617,125.17710727144559
1414274400,2014-10-26 00:00:00,SHORT,347.487,347.487,359.221008,343.931,354.70401,0.35663301418105176,123.92533619873113
1414450800,2014-10-28 00:00:00,COVER,357.618011,353.214996,359.984009,352.678986,357.618011,0.35663301418105176,120.28867038993056
1414537200,2014-10-29 00:00:00,LONG,357.088989,357.088989,357.833008,335.342987,335.591003,0.33349049495903454,120.28867038993056
1414623600,2014-10-30 00:00:00,CLOSE,345.304993,335.709015,350.912994,335.071991,345.304993,0.33349049495903454,115.20726040102132
1414710000,2014-10-31 00:00:00,LONG,345.009003,345.009003,348.045013,337.141998,338.321014,0.33058612037730245,115.20726040102132
1414796400,2014-11-01 00:00:00,CLOSE,325.748993,338.649994,340.528992,321.054993,325.748993,0.33058612037730245,107.76328745856642
1414882800,2014-11-02 00:00:00,SHORT,326.075012,326.075012,329.049988,320.626007,325.891998,0.3271813253325304,106.68565458398076
1415142000,2014-11-05 00:00:00,COVER,339.485992,330.683014,343.368988,330.683014,339.485992,0.3271813253325304,102.26473048021448
1415228400,2014-11-06 00:00:00,LONG,339.458008,339.458008,352.966003,338.424011,349.290009,0.2982462654862817,102.26473048021448
1415487600,2014-11-09 00:00:00,CLOSE,363.264008,345.376007,363.626007,344.255005,363.264008,0.2982462654862817,108.28135973866512
1415574000,2014-11-10 00:00:00,LONG,362.265015,362.265015,374.81601,357.561005,366.924011,0.29591194761458944,108.28135973866512
1415746800,2014-11-12 00:00:00,CLOSE,423.561005,367.984985,429.717987,367.984985,423.561005,0.29591194761458944,125.1662079012981
1415833200,2014-11-13 00:00:00,LONG,427.27301,427.27301,457.092987,401.122986,420.734985,0.2900125749161762,125.1662079012981
1415919600,2014-11-14 00:00:00,CLOSE,397.817993,418.416992,419.252014,384.789001,397.817993,0.2900125749161762,115.4701603719492
1416006000,2014-11-15 00:00:00,SHORT,399.649994,399.649994,405.528015,371.007996,376.132996,0.2860389352795279,114.31545876822972
1416092400,2014-11-16 00:00:00,COVER,387.881989,374.730011,390.799011,374.60199,387.881989,0.2860389352795279,117.72677448103673
1416178800,2014-11-17 00:00:00,LONG,388.348999,388.348999,410.199005,377.502014,387.40799,0.3001153782714562,117.72677448103673
1416265200,2014-11-18 00:00:00,CLOSE,375.197998,387.785004,392.402008,371.117004,375.197998,0.3001153782714562,112.65392995030881
1416351600,2014-11-19 00:00:00,SHORT,373.895996,373.895996,386.480988,373.895996,380.554993,0.2982845279006564,111.52739065080571
1416438000,2014-11-20 00:00:00,COVER,357.839996,380.307007,382.024994,356.781006,357.839996,0.2982845279006564,116.37580498757342
1416524400,2014-11-21 00:00:00,SHORT,357.878998,357.878998,357.878998,344.112,350.847992,0.3219301707603911,115.21204693769768
1416697200,2014-11-23 00:00:00,COVER,367.572998,353.174988,370.845001,353.174988,367.572998,0.3219301707603911,112.07168553209172
1416783600,2014-11-24 00:00:00,LONG,366.947998,366.947998,387.209015,366.669006,376.901001,0.30236155880804344,112.07168553209172
