unix,date,trade,price,open,high,low,close,balance
1428876000,2015-04-13 00:00:00,SHORT,235.949997,235.949997,236.934998,221.996002,224.587006,99.0
1429480800,2015-04-20 00:00:00,COVER,224.626007,222.612,226.350998,221.977005,224.626007,102.71381129057612
1433109600,2015-06-01 00:00:00,SHORT,230.233002,230.233002,231.712997,221.296005,222.925995,101.71381129057612
1433714400,2015-06-08 00:00:00,COVER,228.488998,222.878998,229.464005,222.839005,228.488998,101.45944567024529
1438466400,2015-08-02 00:00:00,LONG,280.449005,280.449005,283.032013,277.528992,282.614014,100.45944567024529
1439071200,2015-08-09 00:00:00,CLOSE,265.083008,261.115997,267.002991,260.467987,265.083008,94.00565040292578
1439848800,2015-08-18 00:00:00,SHORT,257.925995,257.925995,257.993011,211.078995,211.078995,93.00565040292578
1440453600,2015-08-25 00:00:00,COVER,221.608994,210.067993,226.320999,199.567001,221.608994,105.04020196681081
1440540000,2015-08-26 00:00:00,SHORT,222.076004,222.076004,231.182999,220.203995,225.830994,104.04020196681081
1441144800,2015-09-02 00:00:00,COVER,229.283997,228.026993,230.576996,226.475006,229.283997,99.65670198226576
1442700000,2015-09-20 00:00:00,SHORT,231.399002,231.399002,232.365005,230.910004,231.212006,98.65670198226576
1443304800,2015-09-27 00:00:00,COVER,232.757004,234.139008,234.526001,232.475998,232.757004,97.09694217650677
1446073200,2015-10-29 00:00:00,LONG,304.324005,304.324005,318.170013,301.822998,313.855011,96.09694217650677
1446159600,2015-10-30 00:00:00,CLOSE,328.015015,313.942993,334.169006,313.940002,328.015015,102.54211635452876
1446246000,2015-10-31 00:00:00,LONG,328.511993,328.511993,332.777008,309.251007,314.165985,101.54211635452876
1446418800,2015-11-02 00:00:00,CLOSE,361.188995,325.941986,365.359985,323.209015,361.188995,110.52605926232546
1446505200,2015-11-03 00:00:00,LONG,361.872986,361.872986,417.899994,357.647003,403.416992,109.52605926232546
1446591600,2015-11-04 00:00:00,CLOSE,411.562988,403.664001,495.562012,380.548004,411.562988,123.31979787993642
1446678000,2015-11-05 00:00:00,LONG,408.076996,408.076996,447.561005,374.580994,386.354004,122.31979787993642
1447282800,2015-11-12 00:00:00,CLOSE,338.152008,314.07901,345.080994,313.355988,338.152008,100.34640232095342
1448578800,2015-11-27 00:00:00,LONG,351.860992,351.860992,363.588989,347.869995,358.041992,99.34640232095342
1448751600,2015-11-29 00:00:00,CLOSE,371.294006,357.471985,371.938995,355.665985,371.294006,103.78489600359038
1448838000,2015-11-30 00:00:00,LONG,371.437012,371.437012,382.363007,370.382996,377.321014,102.78489600359038
1449442800,2015-12-07 00:00:00,CLOSE,395.536011,389.977997,399.968994,385.411011,395.536011,108.35908963952919
1449529200,2015-12-08 00:00:00,LONG,395.753998,395.753998,415.562988,389.950012,415.562988,107.35908963952919
1449615600,2015-12-09 00:00:00,CLOSE,417.562988,414.44101,423.119995,406.290985,417.562988,112.14262056868276
1449702000,2015-12-10 00:00:00,LONG,417.988007,417.988007,419.509003,411.548004,415.479004,111.14262056868276
1449788400,2015-12-11 00:00:00,CLOSE,451.937988,415.281006,451.937988,415.281006,451.937988,118.96818991184435
1449874800,2015-12-12 00:00:00,LONG,452.334991,452.334991,469.102997,410.740997,434.997009,117.96818991184435
1450479600,2015-12-19 00:00:00,CLOSE,462.321991,463.552002,465.580994,456.765015,462.321991,119.36705456059423
1450566000,2015-12-20 00:00:00,LONG,462.234009,462.234009,462.644989,434.338013,442.684998,118.36705456059423
1451170800,2015-12-27 00:00:00,CLOSE,422.822998,416.514008,424.006989,408.882996,422.822998,107.19209054347755
1452294000,2016-01-09 00:00:00,LONG,453.382996,453.382996,454.640015,446.889008,447.610992,106.19209054347755
1452898800,2016-01-16 00:00:00,CLOSE,387.536011,365.072998,390.557007,354.914001,387.536011,89.86161134565445
1455404400,2016-02-14 00:00:00,LONG,392.932007,392.932007,407.230011,392.932007,407.230011,88.86161134565445
1455663600,2016-02-17 00:00:00,CLOSE,416.321991,407.656006,421.166992,406.783997,416.321991,93.20974590217627
1455750000,2016-02-18 00:00:00,LONG,416.571991,416.571991,425.996002,415.638,422.372986,92.20974590217627
1456009200,2016-02-21 00:00:00,CLOSE,438.798004,437.77301,448.04599,429.076996,438.798004,96.15826025785277
1456095600,2016-02-22 00:00:00,LONG,438.989014,438.989014,439.045013,432.916992,437.747986,95.15826025785277
1456700400,2016-02-29 00:00:00,CLOSE,437.696991,433.437988,441.506989,431.692993,437.696991,93.92941059299602
1456786800,2016-03-01 00:00:00,LONG,437.916992,437.916992,439.653015,432.319,435.122986,92.92941059299602
1457391600,2016-03-08 00:00:00,CLOSE,413.971985,414.464996,416.243011,411.093994,413.971985,86.96961190850975
1459033200,2016-03-27 00:00:00,LONG,418.140015,418.140015,428.796997,417.710999,426.765015,85.96961190850975
1459634400,2016-04-03 00:00:00,CLOSE,420.903992,421.173004,421.579987,419.696991,420.903992,85.67250688636597
1459720800,2016-04-04 00:00:00,LONG,421.299011,421.299011,422.342987,419.601013,421.444,84.67250688636597
1460325600,2016-04-11 00:00:00,CLOSE,422.483002,421.872009,422.739014,420.53299,422.483002,84.06136027519749
1460412000,2016-04-12 00:00:00,LONG,422.842987,422.842987,427.277008,422.842987,425.190002,83.06136027519749
1461016800,2016-04-19 00:00:00,CLOSE,435.509003,428.703003,436.019989,428.104004,435.509003,84.69392091221394
1461103200,2016-04-20 00:00:00,LONG,435.324005,435.324005,443.053986,434.406006,441.389008,83.69392091221394
1461448800,2016-04-24 00:00:00,CLOSE,458.554993,450.559998,460.145996,448.928009,458.554993,87.27862977568257
