unix,data,operation,price,open,high,low,close
1657576800,2022-07-12,HOLD,19323.914063,19970.474609,20043.445313,19308.53125,19323.914063
1657663200,2022-07-13,HOLD,20212.074219,19325.972656,20223.052734,18999.953125,20212.074219
1657749600,2022-07-14,HOLD,20569.919922,20211.466797,20789.894531,19689.257813,20569.919922
1657836000,2022-07-15,HOLD,20836.328125,20573.15625,21138.244141,20397.0,20836.328125
1657922400,2022-07-16,HOLD,21190.316406,20834.103516,21514.404297,20518.898438,21190.316406
1658008800,2022-07-17,HOLD,20779.34375,21195.041016,21600.640625,20778.179688,20779.34375
1658095200,2022-07-18,HOLD,22485.689453,20781.912109,22633.033203,20781.912109,22485.689453
1658181600,2022-07-19,HOLD,23389.433594,22467.849609,23666.962891,21683.40625,23389.433594
1658268000,2022-07-20,HOLD,23231.732422,23393.191406,24196.818359,23009.949219,23231.732422
1658354400,2022-07-21,HOLD,23164.628906,23233.201172,23388.322266,22431.148438,23164.628906
1658440800,2022-07-22,HOLD,22714.978516,23163.751953,23671.927734,22603.416016,22714.978516
1658527200,2022-07-23,HOLD,22465.478516,22706.984375,22977.210938,22002.910156,22465.478516
1658613600,2022-07-24,HOLD,22609.164063,22465.509766,22974.001953,22306.839844,22609.164063
1658700000,2022-07-25,HOLD,21361.701172,22607.15625,22649.121094,21361.642578,21361.701172
1658786400,2022-07-26,HOLD,21239.753906,21361.121094,21361.121094,20776.816406,21239.753906
1658872800,2022-07-27,HOLD,22930.548828,21244.169922,22986.529297,21070.806641,22930.548828
1658959200,2022-07-28,HOLD,23843.886719,22933.640625,24110.470703,22722.265625,23843.886719
1659045600,2022-07-29,HOLD,23804.632813,23845.212891,24294.787109,23481.173828,23804.632813
1659132000,2022-07-30,HOLD,23656.207031,23796.818359,24572.580078,23580.507813,23656.207031
1659218400,2022-07-31,HOLD,23336.896484,23652.070313,24121.642578,23275.703125,23336.896484
1659304800,2022-08-01,HOLD,23314.199219,23336.71875,23464.787109,22890.796875,23314.199219
1659391200,2022-08-02,HOLD,22978.117188,23308.433594,23415.041016,22710.083984,22978.117188
1659477600,2022-08-03,HOLD,22846.507813,22981.302734,23578.650391,22747.835938,22846.507813
1659564000,2022-08-04,HOLD,22630.957031,22848.214844,23198.009766,22485.701172,22630.957031
1659650400,2022-08-05,HOLD,23289.314453,22626.833984,23422.828125,22612.177734,23289.314453
1659736800,2022-08-06,HOLD,22961.279297,23291.423828,23326.5625,22961.279297,22961.279297
1659823200,2022-08-07,HOLD,23175.890625,22963.505859,23359.009766,22894.556641,23175.890625
1659909600,2022-08-08,HOLD,23809.486328,23179.527344,24203.689453,23176.546875,23809.486328
1659996000,2022-08-09,HOLD,23164.318359,23811.484375,23898.615234,22982.0,23164.318359
1660082400,2022-08-10,HOLD,23947.642578,23162.898438,24127.414063,22771.519531,23947.642578
1660168800,2022-08-11,HOLD,23957.529297,23948.345703,24822.628906,23900.996094,23957.529297
1660255200,2022-08-12,HOLD,24402.818359,23957.203125,24412.566406,23657.265625,24402.818359
1660341600,2022-08-13,HOLD,24424.068359,24402.1875,24860.050781,24346.115234,24424.068359
1660428000,2022-08-14,HOLD,24319.333984,24429.056641,24974.914063,24206.259766,24319.333984
1660514400,2022-08-15,HOLD,24136.972656,24318.316406,25135.589844,23839.775391,24136.972656
1660600800,2022-08-16,HOLD,23883.291016,24126.136719,24228.416016,23733.5,23883.291016
1660687200,2022-08-17,HOLD,23335.998047,23881.316406,24407.058594,23243.353516,23335.998047
1660773600,2022-08-18,HOLD,23212.738281,23341.039063,23563.832031,23177.601563,23212.738281
1660860000,2022-08-19,HOLD,20877.552734,23213.3125,23213.3125,20868.847656,20877.552734
1660946400,2022-08-20,HOLD,21166.060547,20872.841797,21350.806641,20856.730469,21166.060547
1661032800,2022-08-21,HOLD,21534.121094,21160.392578,21668.845703,21103.197266,21534.121094
1661119200,2022-08-22,HOLD,21398.908203,21531.462891,21531.462891,20939.183594,21398.908203
1661205600,2022-08-23,HOLD,21528.087891,21401.044922,21646.203125,20955.138672,21528.087891
1661292000,2022-08-24,HOLD,21395.019531,21526.455078,21783.076172,21195.005859,21395.019531
1661378400,2022-08-25,HOLD,21600.904297,21395.458984,21789.636719,21362.441406,21600.904297
1661464800,2022-08-26,HOLD,20260.019531,21596.085938,21804.908203,20199.482422,20260.019531
1661551200,2022-08-27,HOLD,20041.738281,20262.480469,20340.775391,19890.523438,20041.738281
1661637600,2022-08-28,HOLD,19616.814453,20041.035156,20139.054688,19616.814453,19616.814453
1661724000,2022-08-29,HOLD,20297.994141,19615.154297,20357.462891,19600.785156,20297.994141
1661810400,2022-08-30,HOLD,19796.808594,20298.611328,20542.644531,19617.640625,19796.808594
1661896800,2022-08-31,HOLD,20049.763672,19799.582031,20420.990234,19799.582031,20049.763672
1661983200,2022-09-01,HOLD,20127.140625,20050.498047,20198.390625,19653.96875,20127.140625
