Mode,Date,Price,Holding,Balance,Profit Percentage,Profit to Initial Balance
Long,2021-11-18,56942.136719,0.0017210453566857483,98.0,0.0,0
Hold,2021-11-18,56942.136719,0.0017210453566857483,98.0,0.0,0
Hold,2021-11-19,58119.578125,0.0017210453566857483,100.02643006456583,2.067785780169214,0
Hold,2021-11-20,59697.195313,0.0017210453566857483,102.74158080060086,4.838347755715161,0
Hold,2021-11-21,58730.476563,0.0017210453566857483,101.07781398469231,3.1406265149921557,0
Hold,2021-11-22,56289.289063,0.0017210453566857483,96.87641957301801,-1.1465106397775389,0
Hold,2021-11-23,57569.074219,0.0017210453566857483,99.07898787330717,1.1010080339869084,0
Hold,2021-11-24,56280.425781,0.0017210453566857483,96.86116546268693,-1.1620760584827279,0
Hold,2021-11-25,57274.679688,0.0017210453566857483,98.57232153269594,0.5840015639754466,0
Hold,2021-11-26,53569.765625,0.0017210453566857483,92.19599638765006,-5.922452665663209,0
Hold,2021-11-27,54815.078125,0.0017210453566857483,94.33923568339779,-3.735473792451236,0
Hold,2021-11-28,57248.457031,0.0017210453566857483,98.52719115062612,0.5379501537001259,0
Hold,2021-11-29,57806.566406,0.0017210453566857483,99.48772269899266,1.5180843867271996,0
Hold,2021-11-30,57005.425781,0.0017210453566857483,98.10892334628409,0.11114627171845573,0
Hold,2021-12-01,57229.828125,0.0017210453566857483,98.4951299584547,0.505234651484385,0
Hold,2021-12-02,56477.816406,0.0017210453566857483,97.20088368129647,-0.8154248150035974,0
Hold,2021-12-03,53598.246094,0.0017210453566857483,92.24501256657875,-5.872436156552295,0
Hold,2021-12-04,49200.703125,0.0017210453566857483,84.67664165895523,-13.595263613310987,0
Hold,2021-12-05,49368.847656,0.0017210453566857483,84.96602602328488,-13.299973445627671,0
Hold,2021-12-06,50582.625,0.0017210453566857483,87.05499188522644,-11.168375627319957,0
Hold,2021-12-07,50700.085938,0.0017210453566857483,87.2571474871633,-10.96209440085378,0
Hold,2021-12-08,50504.796875,0.0017210453566857483,86.92104615207563,-11.305054946861599,0
Hold,2021-12-09,47672.121094,0.0017210453566857483,82.04588265218942,-16.27971157939855,0
Hold,2021-12-10,47243.304688,0.0017210453566857483,81.30787016777244,-17.03278554308935,0
Hold,2021-12-11,49362.507813,0.0017210453566857483,84.95511486592761,-13.311107279665702,0
Hold,2021-12-12,50098.335938,0.0017210453566857483,86.22150844377765,-12.018868934920764,0
Hold,2021-12-13,46737.480469,0.0017210453566857483,80.4373237443633,-17.92109822003745,0
Hold,2021-12-14,46612.632813,0.0017210453566857483,80.22245526571139,-18.140351769682255,0
Hold,2021-12-15,48896.722656,0.0017210453566857483,84.15347748425962,-14.129104607898341,0
Hold,2021-12-16,47665.425781,0.0017210453566857483,82.0343597148392,-16.291469678735513,0
Hold,2021-12-17,46202.144531,0.0017210453566857483,79.51598631400138,-18.861238455100633,0
Hold,2021-12-18,46848.777344,0.0017210453566857483,80.62887071429569,-17.72564212826971,0
Hold,2021-12-19,46707.015625,0.0017210453566857483,80.38489236605494,-17.97459962647455,0
Hold,2021-12-20,46880.277344,0.0017210453566857483,80.68308364303128,-17.670322813233387,0
Hold,2021-12-21,48936.613281,0.0017210453566857483,84.22213105919117,-14.059049939600845,0
Hold,2021-12-22,48628.511719,0.0017210453566857483,83.69187429652345,-14.600128268853622,0
Hold,2021-12-23,50784.539063,0.0017210453566857483,87.40249514580215,-10.813780463467195,0
Hold,2021-12-24,50822.195313,0.0017210453566857483,87.46730326001484,-10.74764973467873,0
Hold,2021-12-25,50429.859375,0.0017210453566857483,86.792075315659,-11.43665784116428,0
Hold,2021-12-26,50809.515625,0.0017210453566857483,87.44548094185822,-10.76991740626712,0
Hold,2021-12-27,50640.417969,0.0017210453566857483,87.15445620617298,-11.06688142227247,0
Hold,2021-12-28,47588.855469,0.0017210453566857483,81.90257873491163,-16.425940066416704,0
Hold,2021-12-29,46444.710938,0.0017210453566857483,79.93345410245668,-18.435250915860532,0
Hold,2021-12-30,47178.125,0.0017210453566857483,81.19569296838982,-17.147252073071613,0
Hold,2021-12-31,46306.445313,0.0017210453566857483,79.69549269056118,-18.678068683100836,0
Hold,2022-01-01,47686.8125,0.0017210453566857483,82.0711672282689,-16.253910991562343,0
Hold,2022-01-02,47345.21875,0.0017210453566857483,81.48326889095853,-16.85380725412395,0
Hold,2022-01-03,46458.117188,0.0017210453566857483,79.95652686676975,-18.41170727880638,0
Hold,2022-01-04,45897.574219,0.0017210453566857483,78.99180699274946,-19.39611531352096,0
Hold,2022-01-05,43569.003906,0.0017210453566857483,74.98423186784453,-23.48547768587293,0
Hold,2022-01-06,43160.929688,0.0017210453566857483,74.28191762977245,-24.20212486757913,0
Hold,2022-01-07,41557.902344,0.0017210453566857483,71.52303486274097,-27.01731136455003,0
Hold,2022-01-08,41733.941406,0.0017210453566857483,71.82600607299139,-26.70815706837613,0
Hold,2022-01-09,41911.601563,0.0017210453566857483,72.13176726126429,-26.396155855852772,0
Hold,2022-01-10,41821.261719,0.0017210453566857483,71.97628829222438,-26.554807865077162,0
Hold,2022-01-11,42735.855469,0.0017210453566857483,73.5503456189157,-24.948626919473778,0
Hold,2022-01-12,43949.101563,0.0017210453566857483,75.6383971755115,-22.817962065804593,0
Hold,2022-01-13,42591.570313,0.0017210453566857483,73.30202432114321,-25.20201599883346,0
Hold,2022-01-14,43099.699219,0.0017210453566857483,74.17653721541232,-24.309655902640486,0
Hold,2022-01-15,43177.398438,0.0017210453566857483,74.31026109549038,-24.173202963785332,0
Hold,2022-01-16,43113.878906,0.0017210453566857483,74.20094109988293,-24.2847539797113,0
Hold,2022-01-17,42250.550781,0.0017210453566857483,72.71511423905547,-25.800903837698502,0
Hold,2022-01-18,42375.632813,0.0017210453566857483,72.93038608943388,-25.58123868425114,0
Hold,2022-01-19,41744.328125,0.0017210453566857483,71.84388208749753,-26.689916237247413,0
Hold,2022-01-20,40680.417969,0.0017210453566857483,70.01284445358293,-28.558321986139866,0
Hold,2022-01-21,36457.316406,0.0017210453566857483,62.744695117769446,-35.97480090023526,0
Hold,2022-01-22,35030.25,0.0017210453566857483,60.288649106040936,-38.48097029995823,0
Hold,2022-01-23,36276.804688,0.0017210453566857483,62.43402626367818,-36.291809935022265,0
Hold,2022-01-24,36654.328125,0.0017210453566857483,63.08376122196708,-35.62881507962543,0
Hold,2022-01-25,36954.003906,0.0017210453566857483,63.5995168333683,-35.10253384350174,0
Hold,2022-01-26,36852.121094,0.0017210453566857483,63.42417189284962,-35.281457252194265,0
Hold,2022-01-27,37138.234375,0.0017210453566857483,63.916585826600794,-34.77899405448899,0
Hold,2022-01-28,37784.332031,0.0017210453566857483,65.02854919742514,-33.644337553647816,0
Hold,2022-01-29,38138.179688,0.0017210453566857483,65.63753706447912,-33.02292136277641,0
Hold,2022-01-30,37917.601563,0.0017210453566857483,65.25791210666141,-33.41029376871285,0
Hold,2022-01-31,38483.125,0.0017210453566857483,66.23120359200723,-32.41713919182935,0
Hold,2022-02-01,38743.273438,0.0017210453566857483,66.67893085327619,-31.960274639514097,0
Hold,2022-02-02,36952.984375,0.0017210453566857483,63.597762174274756,-35.10432431196453,0
Hold,2022-02-03,37154.601563,0.0017210453566857483,63.94475449951019,-34.75025051070389,0
Hold,2022-02-04,41500.875,0.0017210453566857483,71.42488821714565,-27.117461002912602,0
Hold,2022-02-05,41441.164063,0.0017210453566857483,71.32212298627844,-27.222323483389342,0
Hold,2022-02-06,42412.433594,0.0017210453566857483,72.99372190269635,-25.516610303371074,0
Hold,2022-02-07,43840.285156,0.0017210453566857483,75.45111920351293,-23.009062037231704,0
Hold,2022-02-08,44118.445313,0.0017210453566857483,75.92984545013276,-22.52056586721147,0
Hold,2022-02-09,44338.796875,0.0017210453566857483,76.30908048275131,-22.133591344131315,0
Hold,2022-02-10,43565.113281,0.0017210453566857483,74.97753592575367,-23.492310279843192,0
Hold,2022-02-11,42407.9375,0.0017210453566857483,72.98598392099441,-25.524506203066927,0
Hold,2022-02-12,42244.46875,0.0017210453566857483,72.7046467878437,-25.81158491036357,0
Hold,2022-02-13,42197.515625,0.0017210453566857483,72.62383833008056,-25.89404252032596,0
Hold,2022-02-14,42586.917969,0.0017210453566857483,73.2940174261043,-25.210186299893568,0
Hold,2022-02-15,44575.203125,0.0017210453566857483,76.7159463616053,-21.718422079994586,0
Hold,2022-02-16,43961.859375,0.0017210453566857483,75.66035394861558,-22.795557195290225,0
Hold,2022-02-17,40538.011719,0.0017210453566857483,69.7677568382574,-28.808411389533266,0
Hold,2022-02-18,40030.976563,0.0017210453566857483,68.89512633734716,-29.698850676176363,0
Hold,2022-02-19,40122.15625,0.0017210453566857483,69.05205071428257,-29.538723760936154,0
Hold,2022-02-20,38431.378906,0.0017210453566857483,66.14214621720191,-32.50801406407968,0
Hold,2022-02-21,37075.28125,0.0017210453566857483,63.80824064313068,-34.88955036415236,0
Hold,2022-02-22,38286.027344,0.0017210453566857483,65.89198958633479,-32.763275932311444,0
Hold,2022-02-23,37296.570313,0.0017210453566857483,64.18908915749216,-34.500929431130444,0
Hold,2022-02-24,38332.609375,0.0017210453566857483,65.97215937449234,-32.68147002602823,0
Hold,2022-02-25,39214.21875,0.0017210453566857483,67.4894490957467,-31.133215208421728,0
Hold,2022-02-26,39105.148438,0.0017210453566857483,67.30173414172684,-31.324761079870573,0
Hold,2022-02-27,37709.785156,0.0017210453566857483,64.90025064435095,-33.77525444453985,0
Hold,2022-02-28,43193.234375,0.0017210453566857483,74.337515461333,-24.1453923863949,0
Hold,2022-03-01,44354.636719,0.0017210453566857483,76.33634157271814,-22.105773905389654,0
Hold,2022-03-02,43924.117188,0.0017210453566857483,75.59539793292807,-22.861838843950956,0
Hold,2022-03-03,42451.789063,0.0017210453566857483,73.06145444987898,-25.447495459307163,0
Hold,2022-03-04,39137.605469,0.0017210453566857483,67.3575941642212,-31.26776105691715,0
Hold,2022-03-05,39400.585938,0.0017210453566857483,67.81019547929269,-30.805922980313582,0
Hold,2022-03-06,38419.984375,0.0017210453566857483,66.12253571253275,-32.528024783129844,0
Hold,2022-03-07,38062.039063,0.0017210453566857483,65.50649559536771,-33.156637147583965,0
Hold,2022-03-08,38737.269531,0.0017210453566857483,66.66859785701186,-31.970818513253203,0
Hold,2022-03-09,41982.925781,0.0017210453566857483,72.25451947547243,-26.270898494415885,0
Hold,2022-03-10,39437.460938,0.0017210453566857483,67.87365902682046,-30.741164258346465,0
Hold,2022-03-11,38794.972656,0.0017210453566857483,66.76790755235936,-31.869482089429223,0
Hold,2022-03-12,38904.011719,0.0017210453566857483,66.95556872543288,-31.67799109649706,0
Hold,2022-03-13,37849.664063,0.0017210453566857483,65.14098858774157,-33.52960348189635,0
Hold,2022-03-14,39666.753906,0.0017210453566857483,68.26828262471757,-30.338487117635133,0
Hold,2022-03-15,39338.785156,0.0017210453566857483,67.70383353039203,-30.91445558123262,0
Hold,2022-03-16,41143.929688,0.0017210453566857483,70.8105691453373,-27.74431719863541,0
Hold,2022-03-17,40951.378906,0.0017210453566857483,70.47918051605,-28.082468861173478,0
Hold,2022-03-18,41801.15625,0.0017210453566857483,71.94168586815795,-26.590116461063317,0
Hold,2022-03-19,42190.652344,0.0017210453566857483,72.61202631218389,-25.90609559981236,0
Hold,2022-03-20,41247.824219,0.0017210453566857483,70.9893763454999,-27.56186087193887,0
Hold,2022-03-21,41077.996094,0.0017210453566857483,70.69709443953401,-27.860107714761213,0
Hold,2022-03-22,42358.808594,0.0017210453566857483,72.90143084544407,-25.610784851587688,0
Hold,2022-03-23,42892.957031,0.0017210453566857483,73.82072453272386,-24.672730068649123,0
