date,time,open,high,low,close,volume,position,ema-1,ema-20,ema-25,ema-30,ema-35,ema-40,ema-45,ema-50,ema-55,ema-200,rsi,trend,signal
10/11/2020,00:00,11296.082031,11428.813477,11288.62793,11384.181641,19968627060,0,11384.181641,10857.259100542586,10842.666321475113,10837.942573931383,10836.144037511534,10833.274060398358,10827.279274706376,10817.253781118385,10802.925002741991,9602.310604367056,67.81865342074428,1,1
10/12/2020,00:00,11392.635742,11698.467773,11240.686523,11555.363281,26163972642,0,11555.363281,10923.745212967102,10897.48916451549,10884.227780839037,10876.100662149782,10868.49792481795,10858.935101066969,10846.199251701979,10829.797798394064,9621.743964333553,73.30808045212092,1,1
10/13/2020,00:00,11548.719727,11548.984375,11321.224609,11425.899414,24241420251,0,11425.899414,10971.569422589282,10938.13610678353,10919.174337817163,10906.64503725257,10895.688241363416,10883.585723368406,10868.93259139994,10851.087141808563,9639.695759852622,66.06861996623753,1,1
10/14/2020,00:00,11429.047852,11539.977539,11307.831055,11429.506836,24103426719,0,11429.506836,11015.18250958078,10975.933855184798,10952.099015119282,10935.69291496076,10921.728172809102,10907.321423917607,10890.915895109747,10871.744988029686,9657.504825286924,68.40656432041057,1,1
10/15/2020,00:00,11426.602539,11569.914063,11303.603516,11495.349609,24487233058,0,11495.349609,11060.912709525468,11015.888913170584,10987.147440530942,10966.784953518496,10949.709706281828,10932.887866747276,10914.619178007404,10894.01658163577,9675.791838060188,76.49516222919304,1,1
10/16/2020,00:00,11502.828125,11540.061523,11223.012695,11322.123047,25635480772,0,11322.123047,11085.789884523043,11039.445385003617,11008.758769980559,10986.525958711913,10967.876210707103,10949.811135453918,10930.599721889466,10909.30609825592,9692.173243124265,70.92762861794625,1,1
10/17/2020,00:00,11322.123047,11386.261719,11285.345703,11358.101563,19130430174,0,11358.101563,11111.724330092278,11063.957398695647,11031.297014691492,11007.169047839028,10986.911593745781,10967.562893173314,10947.364499972233,10925.334507711066,9708.749644317058,72.56593766200686,1,1
10/18/2020,00:00,11355.982422,11483.359375,11347.578125,11483.359375,18283314340,0,11483.359375,11147.118143893014,11096.219089180599,11060.462328259784,11033.624066014638,11011.12855868501,10989.988827165778,10968.383906836067,10945.263967257099,9726.40745258256,72.6423292057969,1,1
10/19/2020,00:00,11495.038086,11799.092773,11408.290039,11742.037109,23860769928,0,11742.037109,11203.777092950822,11145.897398397476,11104.434894759153,11072.980346180491,11046.782634310131,11022.686578549874,10998.723248097398,10973.720150890775,9746.463469064327,74.55290166855035,1,1
10/20/2020,00:00,11745.974609,11999.917969,11681.480469,11916.334961,30915821592,0,11916.334961,11271.639747050744,11205.161826289977,11156.815544194047,11119.833380337132,11089.199820977929,11061.540856047704,11034.708021152403,11007.384965537534,9768.054230178115,84.2127513525177,1,1
10/21/2020,00:00,11913.077148,13184.566406,11900.928711,12823.689453,43414712626,0,12823.689453,11419.454004760197,11329.663951421519,11264.355796375077,11214.492051040623,11173.809071320467,11138.156012436935,11104.864155734662,11072.252982946908,9798.458560753457,89.03335901558872,1,1
10/22/2020,00:00,12801.635742,13161.59375,12717.09375,12965.891602,34729759598,0,12965.891602,11566.733775925892,11455.527616850633,11374.132299963783,11311.79202609392,11261.227731353616,11217.622777200548,11177.845624215655,11139.882933627376,9829.975307432527,88.6017502376507,1,1
10/23/2020,00:00,12971.548828,13015.961914,12752.647461,12931.539063,28974975003,0,12931.539063,11696.71523183771,11569.066958862124,11474.61015564354,11401.777972588701,11342.706332897342,11292.140876583133,11246.61791593269,11203.87065253354,9860.836638333696,86.73668557817336,1,1
10/24/2020,00:00,12931.574219,13145.066406,12885.74707,13108.0625,24542317940,0,13108.0625,11831.129257376975,11687.451231257346,11579.994177860088,11496.571557444886,11428.821267877958,11371.093990644737,11319.615742758859,11271.87750422877,9893.147343424904,86.44119736097684,1,1
10/25/2020,00:00,13108.063477,13329.183594,12910.061523,13031.173828,24406920575,0,13031.173828,11945.41921648393,11790.814507929857,11673.618671417504,11581.82723914239,11506.984807396106,11443.271374877575,11386.735667670277,11334.709515792028,9924.37148755003,83.27451257176789,1,1
10/26/2020,00:00,13031.201172,13225.297852,12822.382813,13075.248047,29461458313,0,13075.248047,12053.021962247365,11889.617087858329,11764.046373067988,11664.795061801145,11583.485453230442,11514.22688236116,11452.951839408697,11396.871606192313,9955.723493116697,82.36899224747557,1,1
10/27/2020,00:00,13075.242188,13759.668945,13060.837891,13654.21875,33749878156,0,13654.21875,12205.516894414282,12025.355677253843,11885.992978031345,11775.318600034416,11684.496833560665,11607.270007041108,11539.276031980906,11477.491147042587,9992.524440946383,89.83046647516763,1,1
10/28/2020,00:00,13654.214844,13837.695313,12932.250977,13271.285156,35867318895,0,13271.285156,12307.018633612923,12121.196406388162,11975.36666693255,11858.427853143616,11761.90114197234,11679.61849177845,11607.197958413028,11541.555218791067,10025.148925673286,78.98994687512858,1,1
10/29/2020,00:00,13271.298828,13612.047852,12980.05957,13437.882813,56499499598,0,13437.882813,12414.71998403074,12222.479976127535,12069.722547324,11946.175350913414,11843.656345437103,11756.06476661417,11678.989521338006,11609.281204298528,10059.106476790965,79.63585730526962,1,1
10/30/2020,00:00,13437.874023,13651.516602,13136.198242,13546.522461,30581485201,0,13546.522461,12522.510696123052,12324.329398040802,12164.999961109548,12035.083523696001,11926.722985220656,11833.9107533266,11752.226107207103,11678.468392037867,10093.80713335026,84.61831903742261,1,1
10/31/2020,00:00,13546.532227,14028.213867,13457.530273,13780.995117,30306464719,0,13780.995117,12642.366355254191,12436.38060719151,12269.257713102481,12132.078612212888,12017.175284331843,11918.566595225444,11831.785676218591,11753.558632215085,10130.495570998517,85.51335154833896,1,1
11/01/2020,00:00,13780.995117,13862.033203,13628.37793,13737.109375,24453857900,0,13737.109375,12746.627595229984,12536.436666253701,12363.957820321677,12221.246987923283,12101.074508266875,11997.633672606948,11906.504252641393,11824.39973017169,10166.382275515945,83.84140010796467,1,1
11/02/2020,00:00,13737.032227,13808.323242,13243.160156,13550.489258,30771455468,0,13550.489258,12823.185848827128,12614.440711772648,12440.508235655761,12295.093780705323,12171.77766679044,12065.149132841429,11970.974252851534,11886.045784736985,10200.054981809319,77.75561218847521,1,1
11/03/2020,00:00,13550.451172,13984.981445,13325.441406,13950.300781,29869951617,0,13950.300781,12930.530128081688,12717.199178636292,12537.914206323132,12387.049725166138,12258.534891873833,12147.11224797876,12048.59490101422,11959.769177460665,10237.370860408231,79.19573346947658,1,1
11/04/2020,00:00,13950.488281,14218.766602,13580.47168,14133.707031,35116364962,0,14133.707031,13045.118404550098,12826.161321125808,12640.868582108737,12484.086242156907,12350.006703538524,12233.485934197073,12130.364004150917,12037.40981508707,10276.140374543473,73.73754425591018,1,1
11/05/2020,00:00,14133.733398,15706.404297,14102.088867,15579.848633,40856321439,0,15579.848633,13286.521283450089,13037.983422039208,12830.48019829527,12656.07304164819,12507.559968390302,12378.979964579808,12265.637911164606,12163.92548715539,10328.913591045528,82.16529939390851,1,1
11/06/2020,00:00,15579.729492,15903.4375,15226.839844,15565.880859,39837841971,0,15565.880859,13503.603147788175,13232.43707103619,13006.957660276223,12817.729031501067,12656.746353298091,12517.540873032862,12395.059203236582,12285.423893292696,10381.022718089851,82.57958280479244,1,1
11/07/2020,00:00,15565.880859,15737.095703,14423.203125,14833.753906,35024953706,0,14833.753906,13630.284172379777,13355.61528911033,13124.815482580983,12929.730413417674,12762.941843673794,12618.245787509693,12490.694289619461,12376.435679460816,10425.328501054133,68.76348243713532,1,1
11/08/2020,00:00,14833.753906,15637.320313,14744.110352,15479.567383,26632075029,0,15479.567383,13806.406382915036,13518.996219409537,13276.734960027372,13071.388022838913,12895.460162665317,12742.651074270141,12607.904999163797,12487.261811730072,10475.619435202849,73.69048476093121,1,1
11/09/2020,00:00,15479.595703,15785.136719,14865.529297,15332.31543,34149115566,0,15332.31543,13951.731054065986,13658.48231253188,13409.353054864318,13196.995101014529,13014.33115131579,12855.245176693179,12714.744623902472,12588.870869525426,10523.944768484413,71.4117026899025,1,1
11/10/2020,00:00,15332.350586,15450.329102,15124.959961,15290.902344,25574938143,0,15290.902344,14079.271176916844,13784.053084183275,13530.74333158275,13313.323281180388,13125.383404617458,12961.143314402172,12815.770416847474,12685.371993613804,10571.377182171136,67.28982915291252,1,1
11/11/2020,00:00,15290.90918,15916.260742,15290.006836,15701.339844,29772374934,0,15701.339844,14233.75390711524,13931.536681092255,13670.781816254832,13445.990868003699,13251.039816294655,13080.282293949904,12928.930002226003,12793.085131127596,10622.421586766448,75.52264279700101,1,1
11/12/2020,00:00,15701.298828,16305.003906,15534.771484,16276.34375,34175758344,0,16276.34375,14428.286273104266,14111.906455623623,13838.882586173875,13603.232694781269,13398.615617938816,13219.241487691213,13060.20112958969,12917.487224658755,10678.679518738922,77.45661856617544,1,1
11/13/2020,00:00,16276.44043,16463.177734,15992.152344,16317.808594,31599492172,0,16317.808594,14608.240779856242,14281.59123549873,13998.813296356206,13754.042466960087,13541.015275307655,13353.96179666116,13187.950441919507,13038.9272735638,10734.790255806198,77.15979351039033,1,1
11/14/2020,00:00,16317.808594,16317.808594,15749.193359,16068.138672,27481710135,0,16068.138672,14747.278674346124,14419.017961383444,14132.318159300967,13882.60336724008,13664.289587341427,13471.969486893284,13300.898999961879,13147.113394936521,10787.858399250912,72.3484171131596,1,1
11/15/2020,00:00,16068.139648,16123.110352,15793.53418,15955.587891,23653867583,0,15955.587891,14862.355742598875,14537.215648277026,14249.948464571873,13997.76917411563,13776.060236300382,13579.952895767488,13405.004446669256,13247.416055510217,10839.278593198665,71.39043143306463,1,1
11/16/2020,00:00,15955.577148,16816.181641,15880.706055,16716.111328,31526766675,0,16716.111328,15038.903893589459,14704.823008255717,14409.055746083366,14148.78818266476,13919.477362724754,13716.307610212381,13534.851775348894,13371.29802952771,10897.754540808628,77.48134774343025,1,1
11/17/2020,00:00,16685.691406,17782.919922,16564.544922,17645.40625,39006849170,0,17645.40625,15287.142213247605,14931.021719159125,14617.852552787666,14343.044741961163,14101.229991372325,13887.137985855321,13696.049990041094,13523.944751687435,10964.895353835409,79.37721777660981,1,1
11/18/2020,00:00,17645.191406,18393.949219,17352.90625,17804.005859,49064800278,0,17804.005859,15526.843512843072,15152.020499146885,14823.410830607818,14535.32035957443,14281.853204427334,14057.436589035526,13857.146298627718,13676.804076948598,11032.946204633068,79.2955509916828,1,1
11/19/2020,00:00,17803.861328,18119.546875,17382.554688,17817.089844,36985055355,0,17817.089844,15744.962211048492,15357.025833366357,15016.551412116993,14717.640886486963,14454.303772211366,14220.89977403398,14012.438202367808,13824.671425771861,11100.450121442691,73.15408403541012,1,1
11/20/2020,00:00,17817.083984,18773.226563,17765.794922,18621.314453,36992873940,0,18621.314453,16018.900519805778,15608.124957953562,15249.116769593318,14934.511640182132,14657.572585908372,14412.222151380329,14193.17844749064,13995.980105315724,11175.284592403461,77.17651772161358,1,1
11/21/2020,00:00,18621.316406,18936.621094,18444.359375,18642.232422,39650210707,0,18642.232422,16268.741653348086,15841.517839803288,15468.027456845364,15140.496128060902,14851.946236449427,14596.135641407272,14367.65115237336,14161.91768805445,11249.582580757657,88.78090235731378,1,1
11/22/2020,00:00,18642.232422,18688.96875,17671.384766,18370.001953,41280434226,0,18370.001953,16468.861681886363,16036.016617741496,15655.2516178876,15319.913118335297,15023.558710427504,14760.216785389566,14524.60608573127,14312.206411802506,11320.432524760068,81.856366966068,1,1
11/23/2020,00:00,18370.017578,18711.425781,18000.796875,18364.121094,42741112308,0,18364.121094,16649.36257827814,16215.101577453688,15830.017390540013,15489.035783650002,15186.512973040795,14916.90827706828,14675.175301741807,14456.917650452417,11390.51897818534,84.48920999129504,1,1
11/24/2020,00:00,18365.015625,19348.271484,18128.65625,19107.464844,51469565009,0,19107.464844,16883.467555965934,16437.591059495713,16041.465613343886,15690.059620336113,15377.778917965634,15099.106388674007,14848.990577908795,14623.008621650546,11467.304509188472,87.4376384253017,1,1
11/25/2020,00:00,19104.410156,19390.964844,18581.146484,18732.121094,43710357371,0,18732.121094,17059.529797683463,16614.093369842198,16215.056289515249,15859.06303553966,15541.405365577066,15257.063549775135,15001.270205990804,14769.76263852017,11539.591241375652,79.9358132486706,1,1
11/26/2020,00:00,18729.839844,18866.285156,16351.035156,17150.623047,61396835737,0,17150.623047,17068.205345237417,16655.364883469723,16275.415435159426,15930.81636950968,15619.90378906111,15339.392223567522,15085.558552697048,14854.793367394448,11595.422403620672,57.20327105102254,1,2
11/27/2020,00:00,17153.914063,17445.023438,16526.423828,17108.402344,38886494645,0,17108.402344,17072.033630833852,16690.21391889513,16329.156526052368,15996.237812536918,15692.513474667885,15416.305707064586,15164.885760199124,14935.279402273218,11650.277925415492,56.51296659387579,1,2
11/28/2020,00:00,17112.933594,17853.939453,16910.652344,17717.414063,32601040734,0,17717.414063,17133.498433897294,16769.229314595505,16418.721528436086,16091.858715340422,15791.289113123108,15516.353896453082,15264.98490932857,15034.641354442032,11710.647439222303,62.82739183360778,1,1
11/29/2020,00:00,17719.634766,18283.628906,17559.117188,18177.484375,31133957704,0,18177.484375,17232.925666383264,16877.55662693431,16532.190099182146,16207.726807543731,15907.688881995151,15632.055221607296,15379.20057464902,15146.885748033388,11774.994075399196,66.39474934856759,1,1
11/30/2020,00:00,18178.322266,19749.263672,18178.322266,19625.835938,47728480399,0,19625.835938,17460.821882727716,17088.962727785518,16731.780153299427,16397.621759235746,16089.06190911734,15805.697861450457,15545.735294780432,15306.848254817909,11853.111904877811,69.49153562763749,1,1
12/01/2020,00:00,19633.769531,19845.974609,18321.921875,18802.998047,49633658712,0,18802.998047,17588.648184086982,17220.811598494325,16865.407114183334,16531.25377522265,16221.449037794542,15936.015260822176,15673.471088985121,15431.71074739584,11922.265000819325,57.8666236275401,1,2
12/02/2020,00:00,18801.744141,19308.330078,18347.71875,19201.091797,37387697139,0,19201.091797,17742.21424245965,17373.140844533224,17016.0964485586,16679.578109765833,16366.797465072856,16077.975110221212,15811.809155966097,15566.331499167418,11994.691138094755,59.19485207369482,1,2
12/03/2020,00:00,19205.925781,19566.191406,18925.785156,19445.398438,31930317405,0,19445.398438,17904.42226108254,17532.5452747999,17172.825609167725,16833.23479466773,16516.973122288815,16224.384820124638,15954.30285330076,15704.869604125724,12068.827529138589,60.40009919957366,1,1
12/04/2020,00:00,19446.966797,19511.404297,18697.193359,18699.765625,33872388058,0,18699.765625,17980.1692481223,17622.331455584525,17271.33786825368,16936.93095190841,16623.450805347897,16332.010072510524,16061.968060034065,15811.830176299807,12134.8070126795,50.50485067465002,1,2
12/05/2020,00:00,18698.384766,19160.449219,18590.193359,19154.230469,27242455064,0,19154.230469,18091.984602491604,17740.16984123187,17392.814810237312,17060.114258413498,16746.90347186751,16454.7153071405,16183.233252542534,15931.201615324815,12204.652022195127,53.120688329398135,1,2
12/06/2020,00:00,19154.179688,19390.5,18897.894531,19345.121094,25293775714,0,19345.121094,18211.330935016213,17863.62762990634,17518.770054351036,17187.059082612748,16873.645794898363,16580.38512396048,16307.228854168317,16053.127310991786,12275.701465695674,56.00298862418113,1,2
12/07/2020,00:00,19343.128906,19411.828125,18931.142578,19191.630859,26896357742,0,19191.630859,18304.692832538476,17965.78172445201,17626.696557876778,17298.42418130093,16986.71823704966,16693.917547223067,16420.342658279365,16165.216723420652,12344.5166835395,55.0033502442992,1,2
12/08/2020,00:00,19191.529297,19283.478516,18269.945313,18321.144531,31692288756,0,18321.144531,18306.259660963384,17993.1173249557,17671.499652916988,17355.241978506434,17051.812202608213,16764.666546517718,16494.88390818998,16242.214145119915,12403.985617345077,45.31768203013976,1,2
12/09/2020,00:00,18320.884766,18626.292969,17935.546875,18553.916016,34420373071,0,18553.916016,18329.84598049068,18036.25568580526,17728.429740857828,17421.834980589407,17125.08555935903,16842.4600017126,16575.630265359,16324.774926222775,12465.178954645125,48.920509225567095,1,2
12/10/2020,00:00,18553.298828,18553.298828,17957.064453,18264.992188,25547132265,0,18264.992188,18323.669428824902,18053.8508013587,17763.046672931516,17468.67704766777,17180.69076075615,16904.309227203357,16641.879752521392,16394.068399857675,12522.888539056617,58.00373984870668,1,2
12/11/2020,00:00,18263.929688,18268.453125,17619.533203,18058.904297,27919640985,0,18058.904297,18298.453701984436,18054.23953179265,17782.134261581097,17501.46745040845,17223.530445450975,16954.50901284669,16697.449342500946,16453.526824755616,12577.973272966501,56.66979604714317,1,2
12/12/2020,00:00,18051.320313,18919.550781,18046.041016,18803.65625,21752580802,0,18803.65625,18346.56823036687,18111.886971654756,17848.03890599522,17573.81127260798,17300.609752989953,17034.906718809878,16780.045691814637,16537.460018514346,12639.920367265344,57.479811512307954,1,2
12/13/2020,00:00,18806.765625,19381.535156,18734.332031,19142.382813,25450468637,0,19142.382813,18422.36009537955,18191.15588252747,17931.54496451166,17660.954135963093,17390.452341283126,17126.536114209448,16872.68636323367,16630.492975460264,12704.621486128375,56.75716560896838,1,2
12/14/2020,00:00,19144.492188,19305.099609,19012.708984,19246.644531,22473997681,0,19246.644531,18500.86337496245,18272.347317025356,18016.390097833493,17749.048046798478,17480.99830175712,17218.71474102643,16965.782761969607,16723.926959586683,12769.716242793764,46.728698268048824,1,2
12/15/2020,00:00,19246.919922,19525.007813,19079.841797,19417.076172,26741982541,0,19417.076172,18588.12173658507,18360.40338279264,18106.75694132811,17841.716275976338,17575.441124695797,17314.29567280789,17061.911915304132,16820.110860030018,12835.859127661488,55.96966635744133,1,2
12/16/2020,00:00,19418.818359,21458.908203,19298.316406,21310.597656,44409011479,0,21310.597656,18847.40515748173,18587.34140380859,18313.456342274683,18034.431908199876,17757.64388232039,17488.04793294668,17228.527042390244,16980.485388457517,12920.184884162369,65.88782887548926,1,1
12/17/2020,00:00,21308.351563,23642.660156,21234.675781,22805.162109,71378606374,0,22805.162109,19224.33439095966,18911.789150361776,18603.243811095672,18299.472474910996,18003.86428362183,17719.22681016639,17447.218613629844,17188.50955704832,13018.542866499063,71.29396105287039,1,1
12/18/2020,00:00,22806.796875,23238.601563,22399.8125,23137.960938,40387896275,0,23137.960938,19597.060728773024,19236.87928787241,18895.806206379824,18568.27738952705,18254.30802285979,17954.823946159155,17670.38497929142,17400.98996351088,13119.233593578674,79.68227179643803,1,1
12/19/2020,00:00,23132.865234,24085.855469,22826.472656,23869.832031,38487546580,0,23869.832031,20003.991328985117,19593.260268112994,19216.711098290805,18862.808202942215,18528.23602325687,18211.99821071745,17913.500549946657,17632.020037349776,13226.204722309234,80.40919615027303,1,1
12/20/2020,00:00,23861.765625,24209.660156,23147.710938,23477.294922,37844228422,0,23477.294922,20334.78214736749,19892.03216456584,19491.58747401398,19119.1685762232,18769.65353051263,18440.924154686258,18131.688564536988,17840.779854658715,13328.205619818596,75.97144663147358,1,1
12/21/2020,00:00,23474.455078,24059.982422,22159.367188,22803.082031,45852713981,0,22803.082031,20569.85832676106,20115.959077368472,19705.232284142112,19323.83043482191,18966.4061402925,18630.583192786857,18314.880465182596,18018.00493238519,13422.482997044284,71.30411539065847,1,1
12/22/2020,00:00,22794.039063,23789.902344,22430.605469,23783.029297,44171632681,0,23783.029297,20875.874609640956,20398.041401955514,19968.315962391007,19571.563704942917,19201.36336744896,18854.602588622212,18529.317674273476,18223.898659692863,13525.573009979167,81.80911516504989,1,1
12/23/2020,00:00,23781.974609,24024.490234,22802.646484,23241.345703,51146161904,0,23241.345703,21101.15757091325,20616.757117420475,20179.479171462553,19775.440482612754,19398.43567650023,19045.330550116898,18714.103087164713,18403.093196953832,13622.247365133604,76.35069078942895,1,1
12/24/2020,00:00,23240.203125,23768.337891,22777.597656,23735.949219,41080759713,0,23735.949219,21352.090108826273,20856.694971388133,20408.92885194884,19995.468745745377,19610.021702963633,19249.27049224225,18911.038229589627,18593.552340598337,13722.881214425808,80.06020346372964,1,1
12/25/2020,00:00,23733.570313,24710.101563,23463.673828,24664.791016,42068395846,0,24664.791016,21667.585433319007,21149.625436358278,20683.50060446827,20254.8755385373,19856.595815794673,19484.727906318676,19136.675593762582,18810.382293291255,13831.755938819582,83.6254312260253,1,1
12/26/2020,00:00,24677.015625,26718.070313,24522.689453,26437.037109,48332647295,0,26437.037109,22121.818926241005,21556.349411176874,21054.696507986446,20598.32895911856,20177.59295204859,19787.002219478734,19422.96428063464,19082.762822423712,13957.181622104961,85.1760661412278,1,1
12/27/2020,00:00,26439.373047,28288.839844,25922.769531,26272.294922,66479895605,0,26272.294922,22517.10235440853,21919.11445047096,21391.31576050345,20913.549290389754,20474.89548716817,20068.971467414445,19691.56548225681,19339.531825980008,14079.720062899938,83.39142011060959,1,1
12/28/2020,00:00,26280.822266,27389.111328,26207.640625,27084.808594,49056742893,0,27084.808594,22952.12199627438,22316.475538434734,21758.637878793554,21256.39702947921,20797.330272867282,20374.007864222513,19981.496584678112,19616.148853409297,14209.123928881034,84.42467084760138,1,1
12/29/2020,00:00,27081.810547,27370.720703,25987.298828,27362.4375,45265946774,0,27362.4375,23372.15204424825,22704.62645855514,22120.173338226232,21595.6215000637,21117.579405898145,20677.852630995447,20270.94524802407,19892.802019358965,14340.002670882219,84.56996099734613,1,1
12/30/2020,00:00,27360.089844,28937.740234,27360.089844,28840.953125,51287442704,0,28840.953125,23892.990242415086,23176.651586743206,22553.77203414712,21998.139923671268,21494.32934341531,21032.770043778255,20607.023988297635,20212.378844560433,14484.290735102297,83.99185086291914,1,1
12/31/2020,00:00,28841.574219,29244.876953,28201.992188,29001.720703,46754964848,0,29001.720703,24379.53600056603,23624.73382645527,22969.76872246021,22387.227744745087,21860.543556077977,21379.246159396593,20936.22778103106,20526.283910933278,14628.742774583867,81.80034761063641,1,1
01/01/2021,00:00,28994.009766,29600.626953,28803.585938,29374.152344,40730301359,0,29374.152344,24855.21374755974,24066.996789343328,23382.95476255955,22775.39022248147,22227.06105792783,21726.85077611848,21267.12678350043,20842.279212114234,14775.463267811889,81.8740813426499,1,1
01/02/2021,00:00,29376.455078,33155.117188,29091.181641,32127.267578,67865420765,0,32127.267578,25547.790302839767,24687.017619239996,23947.103976458937,23294.938964454723,22709.997961345984,22179.042810982897,21693.01465779453,21245.314510895867,14948.118037067492,84.9779078136032,1,1
01/03/2021,00:00,32129.408203,34608.558594,32052.316406,32782.023438,78665235202,0,32782.023438,26236.76488714074,25309.710374529226,24517.09878042933,23821.999212985018,23201.316277280326,22640.041968679292,22127.877747214352,21657.339829721015,15125.569832101646,88.557616430662,1,1
01/04/2021,00:00,32810.949219,33440.21875,28722.755859,31971.914063,81163475344,0,31971.914063,26782.969570555906,25822.18758133467,24998.05460511131,24274.772260208072,23629.150315608113,23045.775537997586,22513.918387049085,22025.717480909552,15293.195147831979,87.57132196894102,1,1
01/05/2021,00:00,31977.041016,34437.589844,30221.1875,33992.429688,67547324782,0,33992.429688,27469.584819836295,26450.667743385853,25578.336868523482,24814.642117307623,24134.676138651615,23521.7170227803,22964.05608512559,22453.10005973421,15479.257183057533,88.54794403542508,1,1
01/06/2021,00:00,34013.613281,36879.699219,33514.035156,36824.363281,75289433811,0,36824.363281,28360.516101851885,27248.644323202327,26303.886959650998,25481.848848623864,24753.685267546658,24100.09294705072,23507.597543787335,22966.359460493702,15691.646298459946,93.72388404644092,1,1
01/07/2021,00:00,36833.875,40180.367188,36491.191406,39371.042969,84762141031,0,39371.042969,29409.137708246944,28181.136526725226,27146.929282834808,26253.470744200316,25466.72710664194,24764.047295831126,24129.69344281528,23552.241014368927,15927.262185729001,94.45628192929904,1,1
01/08/2021,00:00,39381.765625,41946.738281,36838.636719,40797.609375,88107519480,0,40797.609375,30493.75405746152,29151.63443813098,28027.618321039015,27061.47844591141,26214.5750221716,25461.1586905776,24783.337204861742,24168.147027248608,16174.728326915778,94.6088737518355,1,1
01/09/2021,00:00,40788.640625,41436.351563,38980.875,40254.546875,61984162837,0,40254.546875,31423.353373417565,30005.704625582443,28816.45242129456,27794.426691971887,26899.451697919325,26104.34948120466,25390.051309573046,24742.661307525446,16414.328511473832,90.99339209889895,1,1
01/10/2021,00:00,40254.21875,41420.191406,35984.628906,38356.441406,79980747690,0,38356.441406,32083.64747175875,30648.06899330687,29431.93558159814,28381.20528719567,27458.329244654968,26637.049130108808,25898.53719570744,25228.867739613823,16632.657993011406,82.5075073090544,1,1
01/11/2021,00:00,38346.53125,38346.53125,30549.599609,35566.65625,123320567399,0,35566.65625,32415.362593496015,31026.421859206348,29827.72401181762,28780.397007351465,27853.857391257166,27025.292917930165,26277.679119405184,25598.074472127617,16821.055985618255,70.62307657641539,1,1
01/12/2021,00:00,35516.359375,36568.527344,32697.976563,33922.960938,74773277909,0,33922.960938,32558.94338821068,31249.23255757509,30091.93284576487,29066.0950034986,28149.911222805596,27325.191527498417,26577.494092683413,25895.391845908776,16991.22419409967,64.95784713253877,1,1
