Mode,Date,Price,Holding,Balance,Profit Percentage,Profit to Initial Balance
Hold,2020-10-17,11358.101563,0.008352694681499927,94.87075451720611,-1.6505566721335185,0.0
Hold,2020-10-18,11483.359375,0.008352694681499927,95.91699477731483,-0.5659532272412064,0.0
Sell,2020-10-19,11742.037109,0.0,98.07765091031908,1.6739291156927187,-1.922349089680921
Buy,2020-10-20,11745.974609,0.008176286221788688,96.03845035704647,0.0,0.0
Sell,2020-10-20,11916.334961,0.0,97.43136535584314,1.4503722140644364,-2.568634644156859
Buy,2020-10-21,11913.077148,0.00800621343356987,95.37863829747184,0.0,0.0
Sell,2020-10-21,12823.689453,0.0,102.66919476653688,7.643804314260466,2.669194766536876
Buy,2020-10-22,12801.635742,0.007867837580815266,100.72119078681553,0.0,0.0
Sell,2020-10-22,12965.891602,0.0,102.01352921499266,1.2830849378185667,2.0135292149926585
Buy,2020-10-23,12971.548828,0.007713265876776837,100.05300494395698,0.0,0.0
Hold,2020-10-23,12931.539063,0.007713265876776837,99.74439898884462,-0.3084424653564537,0.0
Sell,2020-10-24,13108.0625,0.0,101.10597119190808,1.0524084194581724,1.1059711919080826
Buy,2020-10-25,13108.063477,0.0075623564709780275,99.12784865728169,0.0,0.0
Hold,2020-10-25,13031.173828,0.0075623564709780275,98.54638172261532,-0.5865828246476862,0.0
Hold,2020-10-26,13075.248047,0.0075623564709780275,98.87968667787327,-0.25034536991355666,0.0
Sell,2020-10-27,13654.21875,0.0,103.25806952021202,4.166559568149101,3.2580695202120182
Buy,2020-10-28,13654.214844,0.007420505393483008,101.32117489367775,0.0,0.0
Hold,2020-10-28,13271.285156,0.007420505393483008,98.47964307854899,-2.804479732998109,0.0
Hold,2020-10-29,13437.882813,0.007420505393483008,99.71588189085912,-1.5843608253685915,0.0
Hold,2020-10-30,13546.522461,0.007420505393483008,100.52204298478922,-0.7887116486036627,0.0
Hold,2020-10-31,13780.995117,0.007420505393483008,102.26194859326151,0.9285065047567471,0.0
Hold,2020-11-01,13737.109375,0.007420505393483008,101.9362942080535,0.6070984816562062,0.0
Hold,2020-11-02,13550.489258,0.007420505393483008,100.55147862332257,-0.7596598353334046,0.0
