date,time,open,high,low,close,volume,position,ema-1,ema-20,ema-25,ema-30,ema-35,ema-40,ema-45,ema-50,ema-55,ema-200,rsi,trend,signal
11/17/2021,00:00,60139.621094,60823.609375,58515.410156,60368.011719,39178392930,0,60368.011719,62675.23471033034,62208.37355623845,61643.45285343553,61030.25341180922,60399.23081192942,59768.78366462547,59150.25203404148,58550.84498481255,51110.47134681427,42.97494112687379,1,2
11/18/2021,00:00,60360.136719,60948.5,56550.792969,56942.136719,41388338699,0,56942.136719,62129.22537782269,61803.27841491243,61340.142135084854,60803.13581776426,60230.59207568895,59645.88597133741,59063.65927658887,58493.39111817639,51168.49786793055,38.96085245739439,1,2
11/19/2021,00:00,56896.128906,58351.113281,55705.179688,58119.578125,38702407772,0,58119.578125,61747.35421088719,61519.91685414994,61132.363811853575,60654.04927927736,60127.61578541144,59579.524760627086,59026.636486330484,58480.04065413438,51237.66284561284,42.936340314660185,1,2
11/20/2021,00:00,58115.082031,59859.878906,57469.726563,59697.195313,30624264863,0,59697.195313,61552.10098251698,61379.707504830716,61039.77229579851,60600.89072559529,60106.61966480601,59584.64087159982,59052.93291090576,58523.51046337958,51321.83729802466,45.92444453095922,1,2
11/21/2021,00:00,59730.507813,60004.425781,58618.929688,58730.476563,26123447605,0,58730.476563,61283.374847324885,61175.92050930528,60890.78547432765,60496.97882767332,60039.49073301059,59547.50329296504,59040.28756392906,58530.902109794595,51395.55510165625,39.37057407465312,1,2
11/22/2021,00:00,58706.847656,59266.359375,55679.839844,56289.289063,35036121783,0,56289.289063,60807.747629770136,60800.02578266642,60593.914738112966,60263.21828519148,59856.554066180805,59405.84180470569,58932.40526977498,58450.8445009805,51444.24897191839,21.55438644330998,1,2
11/23/2021,00:00,56304.554688,57875.515625,55632.761719,57569.074219,37485803899,0,57569.074219,60499.30254303013,60551.49104699978,60398.763736879875,60113.543614847506,59744.96968339149,59325.982344457625,58878.94130699949,58419.35270519548,51505.19250671522,27.07514244460353,0,2
11/24/2021,00:00,57565.851563,57803.066406,55964.222656,56280.425781,36635566789,0,56280.425781,60097.504756170114,60222.9475649998,60133.06451391989,59900.5926240782,59575.96754181141,59193.5668416986,58777.03873735245,58342.96245790278,51552.70726566333,28.014925085258767,0,2
11/25/2021,00:00,57165.417969,59367.96875,57146.683594,57274.679688,34284016248,0,57274.679688,59828.664273487244,59996.15772830751,59948.65258966699,59754.708572073854,59463.70959772305,59110.13696545084,58718.122696201375,58304.809501834825,51609.64231464181,31.522091991900766,0,2
11/26/2021,00:00,58960.285156,59183.480469,53569.765625,53569.765625,41810748221,0,53569.765625,59232.578687917034,59501.819874206936,59537.11149517235,59411.10063056975,59176.200135638996,58869.25125499645,58516.22634046799,58135.70079194787,51629.14602917274,27.64714897304988,0,2
11/27/2021,00:00,53736.429688,55329.257813,53668.355469,54815.078125,30560857714,0,54815.078125,58811.8643485916,59141.30127811409,59232.46418096768,59155.76604692698,58963.46247658343,58692.98285804009,58371.08327319474,58017.10712527116,51660.84684604665,30.38624559153196,0,2
11/28/2021,00:00,54813.023438,57393.84375,53576.734375,57248.457031,28116886357,0,57248.457031,58662.96841358287,58995.69787448993,59104.46371967945,59049.80443493104,58879.80367435984,58630.17738729922,58327.058714677296,57989.65533619005,51716.44495733972,34.224234038794194,0,2
11/29/2021,00:00,57291.90625,58872.878906,56792.527344,57806.566406,32370840356,0,57806.566406,58581.4063176226,58904.22622306763,59020.72840911949,58980.73565554598,58827.45063687887,58594.368214199254,58306.64725159191,57983.11644582613,51777.04318070948,38.356095482094,0,2
11/30/2021,00:00,57830.113281,59113.402344,56057.28125,57005.425781,36708594618,0,57005.425781,58431.31293318235,58758.16465060089,58890.708884724685,58870.9962180712,58738.57137561649,58525.28376058189,58255.61895862752,57948.19892208234,51829.06688817505,42.860506046303,0,2
12/01/2021,00:00,56907.964844,59041.683594,56553.082031,57229.828125,36858195307,0,57229.828125,58316.88580859356,58640.600302477746,58783.5552873231,58779.82021290058,58664.9741438791,58468.95960251312,58215.39186711272,57922.542822186544,51882.805805954406,42.90606701140417,0,2
12/02/2021,00:00,57217.371094,57349.234375,55895.132813,56477.816406,32379968686,0,56477.816406,58141.73634167988,58474.232310440995,58634.79794014097,58651.93111251722,58558.283522519145,58382.38815918646,58147.25165295144,57870.94545017988,51928.527304462325,48.806062796402344,0,2
12/03/2021,00:00,56509.164063,57482.167969,52496.585938,53598.246094,39789134215,0,53598.246094,57709.02298475799,58099.15644763785,58309.859111357684,58371.170833710705,58316.33047722553,58174.38198243923,57968.859278090604,57718.34904460204,51945.141421771164,39.30978111937321,0,2
12/04/2021,00:00,53727.878906,53904.679688,42874.617188,49200.703125,61385677469,0,49200.703125,56898.706807638184,57414.660038204165,57722.17162836687,57861.700405449,57871.66572833648,57784.22203211579,57625.01001718509,57414.14740461625,51917.833578022204,28.102177051888916,0,2
