Mode,Date,Price,Holding,Balance,Profit Percentage,Profit to Initial Balance
Sell,2021-10-20,65992.835938,0.0,132.7713767775895,2.657324419336775,32.771376777589495
Buy,2021-10-21,66002.234375,0.001988796731676459,131.26502800834365,0.0,0.0
Hold,2021-10-21,62210.171875,0.001988796731676459,123.72338650203078,-5.745354738227381,0.0
Hold,2021-10-22,60692.265625,0.001988796731676459,120.7045795130395,-8.045134835634123,0.0
Hold,2021-10-23,61393.617188,0.001988796731676459,122.09942520929008,-6.982516926344598,0.0
Hold,2021-10-24,60930.835938,0.001988796731676459,121.17904737180893,-7.683676901279155,0.0
Hold,2021-10-25,63039.824219,0.001988796731676459,125.3733963722057,-4.488348287072664,0.0
Hold,2021-10-26,60363.792969,0.001988796731676459,120.05131416834163,-8.542803829889278,0.0
Hold,2021-10-27,58482.386719,0.001988796731676459,116.30957956738597,-11.393322858246039,0.0
Hold,2021-10-28,60622.136719,0.001988796731676459,120.56510737399067,-8.151387156732145,0.0
Hold,2021-10-29,62227.964844,0.001988796731676459,123.75877310062481,-5.71839660693305,0.0
Hold,2021-10-30,61888.832031,0.001988796731676459,123.08430687052615,-6.232216807432903,0.0
Hold,2021-10-31,61318.957031,0.001988796731676459,121.95094133306203,-7.095634546841814,0.0
Hold,2021-11-01,61004.40625,0.001988796731676459,121.32536376786295,-7.572210505184135,0.0
Hold,2021-11-02,63226.402344,0.001988796731676459,125.74446233740802,-4.205663728334953,0.0
Hold,2021-11-03,62970.046875,0.001988796731676459,125.23462341851344,-4.594067956506206,0.0
Hold,2021-11-04,61452.230469,0.001988796731676459,122.21599511097573,-6.893711931248539,0.0
Hold,2021-11-05,61125.675781,0.001988796731676459,121.56654421476769,-7.38847501175979,0.0
Hold,2021-11-06,61527.480469,0.001988796731676459,122.36565206503438,-6.779700639490659,0.0
Hold,2021-11-07,63326.988281,0.001988796731676459,125.94450732016622,-4.053265952786171,0.0
Sell,2021-11-08,67566.828125,0.0,134.37668694474505,2.3705163390538493,34.376686944745046
Buy,2021-11-09,67549.734375,0.0019672665594626403,132.8883335365215,0.0,0.0
Hold,2021-11-09,66971.828125,0.0019672665594626403,131.75143789639205,-0.8555270503237872,0.0
Hold,2021-11-10,64995.230469,0.0019672665594626403,127.86294342623101,-3.781663880154953,0.0
Hold,2021-11-11,64949.960938,0.0019672665594626403,127.77388619173213,-3.848680473808304,0.0
Hold,2021-11-12,64155.941406,0.0019672665594626403,126.21183811886837,-5.024139621570485,0.0
Hold,2021-11-13,64469.527344,0.0019672665594626403,126.8287452482135,-4.559909908602056,0.0
Hold,2021-11-14,65466.839844,0.0019672665594626403,128.79072477879757,-3.083497737292175,0.0
Hold,2021-11-15,63557.871094,0.0019672665594626403,125.03527439386339,-5.909517362184284,0.0
Hold,2021-11-16,60161.246094,0.0019672665594626403,118.35320761632859,-10.937849496169829,0.0
Hold,2021-11-17,60368.011719,0.0019672665594626403,118.75997071603749,-10.631755583420816,0.0
Hold,2021-11-18,56942.136719,0.0019672665594626403,112.02036139163842,-15.70338914600653,0.0
Hold,2021-11-19,58119.578125,0.0019672665594626403,114.33670249538888,-13.960315813603074,0.0
Hold,2021-11-20,59697.195313,0.0019672665594626403,117.44029603297476,-11.6248259666084,0.0
Hold,2021-11-21,58730.476563,0.0019672665594626403,115.53850256369424,-13.055947434286264,0.0
Hold,2021-11-22,56289.289063,0.0019672665594626403,110.73603602956604,-16.66985875841943,0.0
Hold,2021-11-23,57569.074219,0.0019672665594626403,113.25371457026152,-14.775276688125382,0.0
Hold,2021-11-24,56280.425781,0.0019672665594626403,110.71859959128035,-16.682979878853143,0.0
Hold,2021-11-25,57274.679688,0.0019672665594626403,112.67456205413653,-15.211095620240913,0.0
Hold,2021-11-26,53569.765625,0.0019672665594626403,105.38600851231377,-20.69581602259261,0.0
Hold,2021-11-27,54815.078125,0.0019672665594626403,107.83587014964459,-18.852266952382067,0.0
Hold,2021-11-28,57248.457031,0.0019672665594626403,112.62297509792018,-15.249915398353473,0.0
Hold,2021-11-29,57806.566406,0.0019672665594626403,113.72092500788027,-14.423695458091865,0.0
Hold,2021-11-30,57005.425781,0.0019672665594626403,112.14486784689076,-15.609696605857302,0.0
Hold,2021-12-01,57229.828125,0.0019672665594626403,112.586327074107,-15.277493457945212,0.0
Hold,2021-12-02,56477.816406,0.0019672665594626403,111.10691956699428,-16.390764629117015,0.0
Hold,2021-12-03,53598.246094,0.0019672665594626403,105.44203718657529,-20.65365380054463,0.0
Hold,2021-12-04,49200.703125,0.0019672665594626403,96.79089795986152,-27.163735608693866,0.0
Hold,2021-12-05,49368.847656,0.0019672665594626403,97.12168307285435,-26.914816005151753,0.0
Hold,2021-12-06,50582.625,0.0019672665594626403,99.50950665233894,-25.117951287280682,0.0
Hold,2021-12-07,50700.085938,0.0019672665594626403,99.74058362770944,-24.944063204541656,0.0
Hold,2021-12-08,50504.796875,0.0019672665594626403,99.35639798464076,-25.233167321392585,0.0
Hold,2021-12-09,47672.121094,0.0019672665594626403,93.78376964687975,-29.426634264244644,0.0
Hold,2021-12-10,47243.304688,0.0019672665594626403,92.94017347120698,-30.061450092859825,0.0
Hold,2021-12-11,49362.507813,0.0019672665594626403,97.10921091172821,-26.92420144990392,0.0
Hold,2021-12-12,50098.335938,0.0019672665594626403,98.5567809755528,-25.834888321128208,0.0
Hold,2021-12-13,46737.480469,0.0019672665594626403,91.94508240020198,-30.81026757331345,0.0
Hold,2021-12-14,46612.632813,0.0019672665594626403,91.69947378152588,-30.995090884841098,0.0
Hold,2021-12-15,48896.722656,0.0019672665594626403,96.19288734846805,-27.61374547448026,0.0
Hold,2021-12-16,47665.425781,0.0019672665594626403,93.7705981815097,-29.436545943486546,0.0
Hold,2021-12-17,46202.144531,0.0019672665594626403,90.89193391129601,-31.60277392874648,0.0
Hold,2021-12-18,46848.777344,0.0019672665594626403,92.16403302056217,-30.64550471224558,0.0
Hold,2021-12-19,46707.015625,0.0019672665594626403,91.88514993136154,-30.855367445699144,0.0
Hold,2021-12-20,46880.277344,0.0019672665594626403,92.22600191718526,-30.598872404522304,0.0
Hold,2021-12-21,48936.613281,0.0019672665594626403,96.27136284106662,-27.554691763360463,0.0
Hold,2021-12-22,48628.511719,0.0019672665594626403,95.66524494122582,-28.010802456985967,0.0
Hold,2021-12-23,50784.539063,0.0019672665594626403,99.90672543636407,-24.819039581900647,0.0
Hold,2021-12-24,50822.195313,0.0019672665594626403,99.98080531774383,-24.763293618798922,0.0
Hold,2021-12-25,50429.859375,0.0019672665594626403,99.20897594684102,-25.344104101075526,0.0
Hold,2021-12-26,50809.515625,0.0019672665594626403,99.95586099155702,-24.782064511264032,0.0
Hold,2021-12-27,50640.417969,0.0019672665594626403,99.6232008276247,-25.032395112212452,0.0
Hold,2021-12-28,47588.855469,0.0019672665594626403,93.6199639672645,-29.54989992290401,0.0
Hold,2021-12-29,46444.710938,0.0019672665594626403,91.36912669223611,-31.243680870506758,0.0
Hold,2021-12-30,47178.125,0.0019672665594626403,92.81194765064838,-30.15794149819704,0.0
Hold,2021-12-31,46306.445313,0.0019672665594626403,91.0971213518504,-31.448368018841677,0.0
Hold,2022-01-01,47686.8125,0.0019672665594626403,93.81267155861504,-29.40488524311831,0.0
Hold,2022-01-02,47345.21875,0.0019672665594626403,93.14066559731859,-29.910577461097525,0.0
Hold,2022-01-03,46458.117188,0.0019672665594626403,91.3955003595489,-31.22383438239834,0.0
Hold,2022-01-04,45897.574219,0.0019672665594626403,90.29276292149332,-32.05365699263712,0.0
Hold,2022-01-05,43569.003906,0.0019672665594626403,85.71184441337095,-35.500850878068306,0.0
Hold,2022-01-06,43160.929688,0.0019672665594626403,84.90905365052069,-36.10496016402729,0.0
Hold,2022-01-07,41557.902344,0.0019672665594626403,81.75547156276528,-38.47806697019302,0.0
Hold,2022-01-08,41733.941406,0.0019672665594626403,82.10178732259705,-38.21746037620891,0.0
Hold,2022-01-09,41911.601563,0.0019672665594626403,82.45129220841203,-37.95445392822835,0.0
Hold,2022-01-10,41821.261719,0.0019672665594626403,82.27356965432377,-38.08819219505627,0.0
Hold,2022-01-11,42735.855469,0.0019672665594626403,84.07281935419229,-36.73423609373001,0.0
Hold,2022-01-12,43949.101563,0.0019672665594626403,86.45959782331715,-34.93815783342967,0.0
Hold,2022-01-13,42591.570313,0.0019672665594626403,83.78897199176663,-36.94783449990436,0.0
Hold,2022-01-14,43099.699219,0.0019672665594626403,84.78859699643678,-36.19560518220023,0.0
Hold,2022-01-15,43177.398438,0.0019672665594626403,84.94145207167183,-36.08057997933467,0.0
Hold,2022-01-16,43113.878906,0.0019672665594626403,84.81649222049552,-36.17461370513346,0.0
Hold,2022-01-17,42250.550781,0.0019672665594626403,83.11809567033944,-37.45267665088431,0.0
Hold,2022-01-18,42375.632813,0.0019672665594626403,83.36416536908267,-37.26750637130096,0.0
Hold,2022-01-19,41744.328125,0.0019672665594626403,82.12222076754828,-38.2020839737758,0.0
Hold,2022-01-20,40680.417969,0.0019672665594626403,80.02922589537681,-39.77708669709331,0.0
Hold,2022-01-21,36457.316406,0.0019672665594626403,71.72125941327249,-46.02892706637679,0.0
Hold,2022-01-22,35030.25,0.0019672665594626403,68.91383939461616,-48.14154293260312,0.0
Hold,2022-01-23,36276.804688,0.0019672665594626403,71.36614474685993,-46.2961549388032,0.0
Hold,2022-01-24,36654.328125,0.0019672665594626403,72.10883397988344,-45.737272745567324,0.0
Hold,2022-01-25,36954.003906,0.0019672665594626403,72.69837612252559,-45.29363549995455,0.0
Hold,2022-01-26,36852.121094,0.0019672665594626403,72.49794547349397,-45.44446186950679,0.0
Hold,2022-01-27,37138.234375,0.0019672665594626403,73.06080656342341,-45.02090242305264,0.0
Hold,2022-01-28,37784.332031,0.0019672665594626403,74.3318528762194,-44.064425448009025,0.0
Hold,2022-01-29,38138.179688,0.0019672665594626403,75.02796553897971,-43.540592659806435,0.0
Hold,2022-01-30,37917.601563,0.0019672665594626403,74.59402956991823,-43.86713446939442,0.0
Hold,2022-01-31,38483.125,0.0019672665594626403,75.70656491612073,-43.02993882054032,0.0
Hold,2022-02-01,38743.273438,0.0019672665594626403,76.21834623869455,-42.6448174867453,0.0
Hold,2022-02-02,36952.984375,0.0019672665594626403,72.69637043328295,-45.295144804187096,0.0
Hold,2022-02-03,37154.601563,0.0019672665594626403,73.09300518504824,-44.996672589802465,0.0
Hold,2022-02-04,41500.875,0.0019672665594626403,81.64328357593911,-38.56248972111519,0.0
Hold,2022-02-05,41441.164063,0.0019672665594626403,81.52581624634482,-38.65088523821453,0.0
Hold,2022-02-06,42412.433594,0.0019672665594626403,83.43656231490608,-37.213026836569256,0.0
Hold,2022-02-07,43840.285156,0.0019672665594626403,86.24552694470518,-35.099248632685686,0.0
Hold,2022-02-08,44118.445313,0.0019672665594626403,86.79274211974615,-34.68746291720707,0.0
Hold,2022-02-09,44338.796875,0.0019672665594626403,87.22623237899413,-34.36125650938208,0.0
Hold,2022-02-10,43565.113281,0.0019672665594626403,85.70419051691304,-35.506610523218654,0.0
Hold,2022-02-11,42407.9375,0.0019672665594626403,83.42771729953168,-37.21968281240928,0.0
Hold,2022-02-12,42244.46875,0.0019672665594626403,83.10613069413952,-37.46168043314382,0.0
Hold,2022-02-13,42197.515625,0.0019672665594626403,83.01376138146476,-37.53118940373331,0.0
Hold,2022-02-14,42586.917969,0.0019672665594626403,83.77981959099233,-36.95472178679458,0.0
Hold,2022-02-15,44575.203125,0.0019672665594626403,87.69130648906709,-34.011282890407365,0.0
Hold,2022-02-16,43961.859375,0.0019672665594626403,86.48469584023667,-34.91927128691984,0.0
Hold,2022-02-17,40538.011719,0.0019672665594626403,79.74907484189333,-39.987903588258916,0.0
Hold,2022-02-18,40030.976563,0.0019672665594626403,78.7516015350226,-40.73851372861153,0.0
Hold,2022-02-19,40122.15625,0.0019672665594626403,78.93097628415997,-40.603532165998985,0.0
Hold,2022-02-20,38431.378906,0.0019672665594626403,75.60476655581171,-43.10654325796525,0.0
Hold,2022-02-21,37075.28125,0.0019672665594626403,72.93696098579724,-45.11409764518411,0.0
Hold,2022-02-22,38286.027344,0.0019672665594626403,75.31882128852345,-43.321720361687206,0.0
Hold,2022-02-23,37296.570313,0.0019672665594626403,73.37229555941195,-44.78650336957746,0.0
Hold,2022-02-24,38332.609375,0.0019672665594626403,75.41046056038161,-43.252760755212066,0.0
Hold,2022-02-25,39214.21875,0.0019672665594626403,77.14482120232786,-41.947634416586105,0.0
Hold,2022-02-26,39105.148438,0.0019672665594626403,76.9302508249001,-42.109101094448235,0.0
Hold,2022-02-27,37709.785156,0.0019672665594626403,74.18519930191947,-44.17478395006641,0.0
Hold,2022-02-28,43193.234375,0.0019672665594626403,84.9726055809697,-36.05713660513561,0.0
Hold,2022-03-01,44354.636719,0.0019672665594626403,87.25739357440243,-34.337807351296476,0.0
Hold,2022-03-02,43924.117188,0.0019672665594626403,86.41044689787057,-34.975144470359,0.0
Hold,2022-03-03,42451.789063,0.0019672665594626403,83.51398501300174,-37.15476536542636,0.0
Hold,2022-03-04,39137.605469,0.0019672665594626403,76.99410245660584,-42.0610520069125,0.0
Hold,2022-03-05,39400.585938,0.0019672665594626403,77.51145513906134,-41.671738160702425,0.0
Hold,2022-03-06,38419.984375,0.0019672665594626403,75.58235047601465,-43.12341161593205,0.0
Hold,2022-03-07,38062.039063,0.0019672665594626403,74.87817663360062,-43.653310534576036,0.0
Hold,2022-03-08,38737.269531,0.0019672665594626403,76.20653495322733,-42.65370561496009,0.0
