date,time,open,high,low,close,volume,position
02/22/2020,00:00,9687.707031,9698.231445,9600.728516,9663.181641,35838025154,0
02/23/2020,00:00,9663.318359,9937.404297,9657.791016,9924.515625,41185185761,0
02/24/2020,00:00,9921.583008,9951.746094,9537.042969,9650.174805,45080496648,0
02/25/2020,00:00,9651.3125,9652.737305,9305.021484,9341.705078,42515259129,0
02/26/2020,00:00,9338.290039,9354.77832,8704.426758,8820.522461,50420050762,0
02/27/2020,00:00,8825.09375,8932.892578,8577.199219,8784.494141,45470195695,0
02/28/2020,00:00,8788.728516,8890.456055,8492.932617,8672.455078,44605450443,0
02/29/2020,00:00,8671.212891,8775.631836,8599.508789,8599.508789,35792392544,0
03/01/2020,00:00,8599.758789,8726.796875,8471.212891,8562.454102,35349164300,0
03/02/2020,00:00,8563.264648,8921.308594,8532.630859,8869.669922,42857674409,0
03/03/2020,00:00,8865.387695,8901.598633,8704.990234,8787.786133,42386715821,0
03/04/2020,00:00,8788.541992,8843.366211,8712.431641,8755.246094,34746706368,0
03/05/2020,00:00,8760.285156,9142.054688,8757.253906,9078.762695,39698054597,0
03/06/2020,00:00,9078.308594,9167.695313,9032.079102,9122.545898,40826885651,0
03/07/2020,00:00,9121.600586,9163.220703,8890.744141,8909.954102,36216930370,0
03/08/2020,00:00,8908.206055,8914.34375,8105.25293,8108.116211,39973102121,0
03/09/2020,00:00,8111.146484,8177.793457,7690.098145,7923.644531,46936995808,0
03/10/2020,00:00,7922.146973,8136.945313,7814.763184,7909.729492,42213940994,0
03/11/2020,00:00,7910.089844,7950.814453,7642.8125,7911.430176,38682762605,0
03/12/2020,00:00,7913.616211,7929.116211,4860.354004,4970.788086,53980357243,0
03/13/2020,00:00,5017.831055,5838.114746,4106.980957,5563.707031,74156772075,0
03/14/2020,00:00,5573.077637,5625.226563,5125.069336,5200.366211,36154506008,0
03/15/2020,00:00,5201.066895,5836.64502,5169.283203,5392.314941,33997889639,0
03/16/2020,00:00,5385.229492,5385.229492,4575.35791,5014.47998,45368026430,0
03/17/2020,00:00,5002.578125,5371.348633,4981.90918,5225.629395,38622642935,0
03/18/2020,00:00,5227.11377,5331.833984,5069.335938,5238.438477,37878801016,0
03/19/2020,00:00,5245.416504,6329.73584,5236.96875,6191.192871,51000731797,0
03/20/2020,00:00,6191.653809,6844.261719,5865.781738,6198.77832,54442976103,0
03/21/2020,00:00,6206.521484,6378.135254,5932.823242,6185.066406,42494390880,0
03/22/2020,00:00,6185.558105,6359.697266,5823.713867,5830.254883,40099664740,0
03/23/2020,00:00,5831.374512,6443.93457,5785.004395,6416.314941,46491916000,0
03/24/2020,00:00,6436.642578,6789.022949,6411.066406,6734.803711,48221910672,0
03/25/2020,00:00,6738.716797,6892.51123,6536.92627,6681.062988,44590107888,0
03/26/2020,00:00,6675.170898,6735.463867,6590.962891,6716.44043,35319797642,0
03/27/2020,00:00,6719.38916,6793.836426,6466.70166,6469.79834,34585598367,0
03/28/2020,00:00,6467.253906,6467.500977,6117.837891,6242.193848,34885225901,0
03/29/2020,00:00,6245.624512,6250.467285,5920.085938,5922.042969,28373690931,0
03/30/2020,00:00,5925.538574,6517.195801,5903.234375,6429.841797,37101651525,0
03/31/2020,00:00,6430.606445,6504.515137,6374.162109,6438.644531,32786468812,0
04/01/2020,00:00,6437.319336,6612.57373,6202.373535,6606.776367,40346426266,0
04/02/2020,00:00,6606.776367,7088.247559,6595.918457,6793.624512,47660646124,0
04/03/2020,00:00,6797.396484,7003.220703,6673.335938,6733.387207,38976504903,0
04/04/2020,00:00,6738.382813,6878.953613,6696.484863,6867.527344,33185988584,0
04/05/2020,00:00,6862.537598,6883.414063,6715.929199,6791.129395,29510409856,0
04/06/2020,00:00,6788.049805,7271.78125,6782.889648,7271.78125,46896904615,0
04/07/2020,00:00,7273.644043,7427.939453,7136.714355,7176.414551,44243482668,0
04/08/2020,00:00,7179.283203,7356.223633,7153.305664,7334.098633,37563249549,0
04/09/2020,00:00,7337.966309,7341.448242,7179.094238,7302.089355,34815139178,0
04/10/2020,00:00,7303.81543,7303.81543,6802.475098,6865.493164,43622840992,0
04/11/2020,00:00,6867.44043,6926.069824,6789.920898,6859.083008,31222085946,0
04/12/2020,00:00,6858.067871,7119.947266,6811.078125,6971.091797,35759567632,0
04/13/2020,00:00,6965.616699,6965.616699,6668.259766,6845.037598,38619308647,0
04/14/2020,00:00,6843.281738,6958.557129,6793.821289,6842.427734,34110434052,0
04/15/2020,00:00,6845.561523,6928.664551,6633.402832,6642.109863,32288311031,0
04/16/2020,00:00,6640.454102,7134.450684,6555.504395,7116.804199,46783242377,0
04/17/2020,00:00,7116.552734,7167.183105,7050.332031,7096.18457,32513423567,0
04/18/2020,00:00,7092.291504,7269.956543,7089.24707,7257.665039,32447188386,0
04/19/2020,00:00,7260.922363,7280.521973,7167.054688,7189.424805,31311210215,0
04/20/2020,00:00,7186.873535,7240.290527,6835.50293,6881.958496,37747113936,0
04/21/2020,00:00,6879.78418,6934.551758,6834.442383,6880.323242,32589741511,0
04/22/2020,00:00,6879.44043,7145.865723,6867.781738,7117.20752,33249153866,0
04/23/2020,00:00,7121.306152,7491.785156,7081.594727,7429.724609,43500782316,0
04/24/2020,00:00,7434.181641,7574.195801,7434.181641,7550.900879,34636526286,0
04/25/2020,00:00,7550.48291,7641.36377,7521.672363,7569.936035,32941541447,0
04/26/2020,00:00,7570.13916,7700.594238,7561.407715,7679.867188,33070154491,0
04/27/2020,00:00,7679.418945,7795.601074,7679.418945,7795.601074,36162144725,0
04/28/2020,00:00,7796.970215,7814.527344,7730.806641,7807.058594,33187959921,0
04/29/2020,00:00,7806.712402,8871.753906,7786.049316,8801.038086,60201052203,0
04/30/2020,00:00,8797.669922,9440.650391,8533.255859,8658.553711,66964629541,0
05/01/2020,00:00,8672.782227,9048.023438,8667.763672,8864.766602,44068389997,0
05/02/2020,00:00,8869.057617,9007.1875,8811.366211,8988.59668,40134388683,0
05/03/2020,00:00,8983.614258,9167.78125,8830.97168,8897.46875,47101785174,0
05/04/2020,00:00,8895.745117,8956.90625,8645.024414,8912.654297,45718796276,0
05/05/2020,00:00,8912.832031,9062.415039,8856.827148,9003.070313,43148462663,0
05/06/2020,00:00,9007.441406,9411.467773,8966.706055,9268.761719,49371886931,0
05/07/2020,00:00,9261.895508,9992.664063,9138.322266,9951.518555,61112700562,0
05/08/2020,00:00,9936.162109,9996.743164,9767.172852,9842.666016,51780748042,0
05/09/2020,00:00,9840.90625,9913.863281,9580.644531,9593.896484,46566121841,0
05/10/2020,00:00,9591.168945,9595.581055,8395.107422,8756.430664,63325279337,0
05/11/2020,00:00,8755.535156,9033.470703,8374.323242,8601.795898,57119858802,0
05/12/2020,00:00,8610.385742,8949.898438,8569.643555,8804.477539,42142717533,0
05/13/2020,00:00,8805.387695,9317.878906,8805.387695,9269.987305,45558144023,0
05/14/2020,00:00,9271.329102,9793.268555,9255.035156,9733.72168,56426907637,0
05/15/2020,00:00,9734.291016,9755.828125,9261.398438,9328.197266,48158802327,0
05/16/2020,00:00,9333.240234,9564.205078,9260.694336,9377.013672,36164766408,0
05/17/2020,00:00,9374.929688,9823.001953,9349.545898,9670.739258,40084250663,0
05/18/2020,00:00,9675.695313,9906.030273,9570.359375,9726.575195,41827139896,0
05/19/2020,00:00,9727.063477,9836.047852,9539.624023,9729.038086,39254288955,0
05/20/2020,00:00,9725.329102,9804.793945,9447.201172,9522.981445,36546239703,0
05/21/2020,00:00,9522.740234,9555.242188,8869.930664,9081.761719,39326160532,0
05/22/2020,00:00,9080.334961,9232.936523,9008.638672,9182.577148,29810773699,0
05/23/2020,00:00,9185.0625,9302.501953,9118.108398,9209.287109,27727866812,0
05/24/2020,00:00,9212.283203,9288.404297,8787.250977,8790.368164,32518803300,0
05/25/2020,00:00,8786.107422,8951.005859,8719.667969,8906.93457,31288157264,0
05/26/2020,00:00,8909.585938,8991.967773,8757.293945,8835.052734,29584186947,0
05/27/2020,00:00,8837.380859,9203.320313,8834.157227,9181.017578,32740536902,0
05/28/2020,00:00,9184.945313,9546.319336,9148.457031,9525.750977,34367073114,0
05/29/2020,00:00,9528.355469,9573.666992,9379.338867,9439.124023,32896642044,0
05/30/2020,00:00,9438.914063,9704.030273,9366.729492,9700.414063,32722975141,0
05/31/2020,00:00,9700.105469,9700.34375,9432.296875,9461.058594,27773290299,0
06/01/2020,00:00,9463.605469,10199.56543,9450.899414,10167.268555,35198901068,0
06/02/2020,00:00,10162.973633,10182.34082,9460.571289,9529.803711,39137252109,0
06/03/2020,00:00,9533.760742,9682.859375,9471.84668,9656.717773,25007459262,0
06/04/2020,00:00,9655.854492,9887.610352,9525.24707,9800.636719,25921805072,0
06/05/2020,00:00,9800.21582,9869.237305,9663.216797,9665.533203,23509628646,0
06/06/2020,00:00,9664.904297,9773.431641,9591.024414,9653.679688,20438419222,0
06/07/2020,00:00,9653.00293,9768.498047,9458.150391,9758.852539,25015250846,0
06/08/2020,00:00,9760.063477,9782.306641,9675.885742,9771.489258,21486346312,0
06/09/2020,00:00,9774.360352,9836.369141,9664.719727,9795.700195,23717842783,0
06/10/2020,00:00,9794.119141,9908.896484,9728.291016,9870.094727,25706567601,0
06/11/2020,00:00,9870.078125,9938.297852,9263.069336,9321.78125,30247143440,0
06/12/2020,00:00,9320.69043,9540.46582,9285.851563,9480.84375,22610564515,0
06/13/2020,00:00,9480.735352,9493.211914,9396.009766,9475.277344,17564322315,0
06/14/2020,00:00,9477.553711,9482.270508,9347.59375,9386.788086,18991732746,0
06/15/2020,00:00,9386.035156,9504.860352,8990.175781,9450.702148,26699704768,0
06/16/2020,00:00,9454.266602,9579.430664,9400.445313,9538.024414,21565537209,0
06/17/2020,00:00,9533.78418,9540.422852,9327.339844,9480.254883,20177709879,0
06/18/2020,00:00,9481.567383,9482.782227,9328.395508,9411.84082,17770083003,0
06/19/2020,00:00,9410.293945,9440.875977,9274.295898,9288.018555,19632223107,0
06/20/2020,00:00,9290.959961,9394.97168,9247.379883,9332.34082,17130541557,0
06/21/2020,00:00,9330.926758,9401.107422,9300.430664,9303.629883,15324301169,0
06/22/2020,00:00,9300.915039,9655.073242,9296.87207,9648.717773,21104009514,0
06/23/2020,00:00,9644.076172,9670.541016,9547.24707,9629.658203,17006433272,0
06/24/2020,00:00,9632.149414,9680.367188,9278.233398,9313.610352,18961716076,0
06/25/2020,00:00,9314.126953,9340.161133,9095.324219,9264.813477,18616048626,0
06/26/2020,00:00,9260.995117,9310.516602,9101.738281,9162.917969,18341465837,0
06/27/2020,00:00,9167.824219,9207.810547,8998.216797,9045.390625,17273093144,0
06/28/2020,00:00,9048.460938,9197.546875,8975.525391,9143.582031,14560870760,0
06/29/2020,00:00,9140.029297,9237.573242,9041.875977,9190.854492,16460547078,0
06/30/2020,00:00,9185.581055,9217.835938,9084.837891,9137.993164,15735797744,0
07/01/2020,00:00,9145.985352,9309.754883,9104.735352,9228.325195,15971550355,0
07/02/2020,00:00,9231.139648,9274.962891,9036.623047,9123.410156,16338916796,0
07/03/2020,00:00,9124.842773,9202.344727,9058.794922,9087.303711,13078970999,0
07/04/2020,00:00,9084.233398,9183.295898,9053.629883,9132.488281,12290528515,0
07/05/2020,00:00,9126.09082,9162.183594,8977.015625,9073.942383,12903406143,0
07/06/2020,00:00,9072.849609,9375.474609,9058.664063,9375.474609,17889263252,0
07/07/2020,00:00,9349.161133,9360.617188,9201.81543,9252.277344,13839652595,0
07/08/2020,00:00,9253.020508,9450.335938,9249.5,9428.333008,19702359883,0
07/09/2020,00:00,9427.994141,9431.378906,9234.999023,9277.967773,18000702524,0
07/10/2020,00:00,9273.357422,9287.47168,9118.001953,9278.807617,16860035605,0
07/11/2020,00:00,9277.511719,9293.532227,9199.485352,9240.34668,13249910444,0
07/12/2020,00:00,9241.054688,9319.418945,9197.450195,9276.5,14452361907,0
07/13/2020,00:00,9277.205078,9306.405273,9224.292969,9243.614258,17519821266,0
07/14/2020,00:00,9238.703125,9283.841797,9171.661133,9243.213867,18085038362,0
07/15/2020,00:00,9241.897461,9275.325195,9171.933594,9192.836914,15844731575,0
07/16/2020,00:00,9191.980469,9214.3125,9088.947266,9132.227539,15713967523,0
07/17/2020,00:00,9131.8125,9182.253906,9089.202148,9151.392578,13944570749,0
07/18/2020,00:00,9151.183594,9230.983398,9100.824219,9159.040039,12252601475,0
07/19/2020,00:00,9158.005859,9201.398438,9097.632813,9185.817383,12939002784,0
07/20/2020,00:00,9187.220703,9214.270508,9137.509766,9164.231445,13755604146,0
07/21/2020,00:00,9162.514648,9407.262695,9149.389648,9374.887695,18069581956,0
07/22/2020,00:00,9375.080078,9530.518555,9319.65332,9525.363281,16532254884,0
07/23/2020,00:00,9527.141602,9610.24707,9483.003906,9581.072266,18146399002,0
07/24/2020,00:00,9585.514648,9623.336914,9481.454102,9536.892578,16552768325,0
07/25/2020,00:00,9539.485352,9704.556641,9530.211914,9677.113281,16610070933,0
07/26/2020,00:00,9680.234375,10023.807617,9652.847656,9905.166992,20507998997,0
07/27/2020,00:00,9905.217773,11298.22168,9903.969727,10990.873047,35359749590,0
07/28/2020,00:00,11017.463867,11204.327148,10632.631836,10912.823242,28766551142,0
07/29/2020,00:00,10912.953125,11304.397461,10856.141602,11100.467773,24617249715,0
07/30/2020,00:00,11099.833008,11169.356445,10895.455078,11111.213867,22857247901,0
07/31/2020,00:00,11110.210938,11415.864258,10987.053711,11323.466797,23160469766,0
08/01/2020,00:00,11322.570313,11794.775391,11239.682617,11759.592773,26075670303,0
08/02/2020,00:00,11758.764648,12034.144531,11018.129883,11053.614258,27410067336,0
08/03/2020,00:00,11043.768555,11453.079102,11012.415039,11246.348633,20271713443,0
08/04/2020,00:00,11246.203125,11385.381836,11094.145508,11205.892578,21250197042,0
08/05/2020,00:00,11203.823242,11786.617188,11158.285156,11747.022461,24411254471,0
08/06/2020,00:00,11749.871094,11902.335938,11598.713867,11779.773438,23400740340,0
08/07/2020,00:00,11778.894531,11898.038086,11408.59375,11601.472656,23132312867,0
08/08/2020,00:00,11604.553711,11800.064453,11558.431641,11754.045898,17572057837,0
08/09/2020,00:00,11737.325195,11806.056641,11548.78418,11675.739258,17489608833,0
08/10/2020,00:00,11662.256836,12045.140625,11662.256836,11878.111328,26114112569,0
08/11/2020,00:00,11881.647461,11932.710938,11195.708984,11410.525391,27039782640,0
08/12/2020,00:00,11404.59668,11748.396484,11249.605469,11584.93457,25064548486,0
08/13/2020,00:00,11588.405273,11796.396484,11216.87207,11784.137695,27522199497,0
08/14/2020,00:00,11772.65918,12150.994141,11685.455078,11768.871094,24237958589,0
08/15/2020,00:00,11768.697266,11963.203125,11768.697266,11865.698242,23354924400,0
08/16/2020,00:00,11866.685547,11934.901367,11737.188477,11892.803711,20583375490,0
08/17/2020,00:00,11895.658203,12359.056641,11806.696289,12254.402344,28227687027,0
08/18/2020,00:00,12251.895508,12335.707031,11954.525391,11991.233398,26043227672,0
08/19/2020,00:00,11990.884766,12028.923828,11687.333008,11758.283203,24502851117,0
08/20/2020,00:00,11761.5,11900.411133,11710.063477,11878.37207,20175242945,0
08/21/2020,00:00,11878.026367,11899.259766,11564.979492,11592.489258,23762425999,0
08/22/2020,00:00,11585.477539,11689.407227,11448.805664,11681.825195,20224191306,0
08/23/2020,00:00,11679.696289,11713.429688,11559.920898,11664.847656,18482062658,0
08/24/2020,00:00,11663.689453,11807.631836,11623.25,11774.595703,20681511755,0
08/25/2020,00:00,11773.588867,11778.299805,11189.850586,11366.134766,26301509932,0
08/26/2020,00:00,11366.894531,11530.052734,11296.993164,11488.363281,22466660958,0
08/27/2020,00:00,11485.608398,11570.786133,11185.941406,11323.397461,23240415076,0
08/28/2020,00:00,11325.295898,11545.615234,11316.422852,11542.5,19807127588,0
08/29/2020,00:00,11541.054688,11585.640625,11466.292969,11506.865234,17485597759,0
08/30/2020,00:00,11508.713867,11715.264648,11492.381836,11711.505859,19760127945,0
08/31/2020,00:00,11713.306641,11768.876953,11598.318359,11680.820313,22285928250,0
09/01/2020,00:00,11679.316406,12067.081055,11601.128906,11970.478516,27311555343,0
09/02/2020,00:00,11964.823242,11964.823242,11290.793945,11414.03418,28037405299,0
09/03/2020,00:00,11407.191406,11443.022461,10182.464844,10245.296875,31927261555,0
09/04/2020,00:00,10230.365234,10663.919922,10207.94043,10511.813477,29965130374,0
09/05/2020,00:00,10512.530273,10581.571289,9946.675781,10169.567383,44916565292,0
09/06/2020,00:00,10167.216797,10353.927734,10056.885742,10280.351563,37071460174,0
09/07/2020,00:00,10280.998047,10399.15332,9916.493164,10369.563477,33703098409,0
09/08/2020,00:00,10369.306641,10414.775391,9945.110352,10131.516602,33430927462,0
09/09/2020,00:00,10134.151367,10350.542969,10017.250977,10242.347656,24128292755,0
09/10/2020,00:00,10242.330078,10503.912109,10238.135742,10363.138672,54406443211,0
09/11/2020,00:00,10369.02832,10434.922852,10140.836914,10400.915039,45201121775,0
09/12/2020,00:00,10409.861328,10578.837891,10292.386719,10442.170898,36750077324,0
09/13/2020,00:00,10452.399414,10577.214844,10224.330078,10323.755859,36506852789,0
09/14/2020,00:00,10328.734375,10800.010742,10266.008789,10680.837891,35453581940,0
09/15/2020,00:00,10677.754883,10938.631836,10656.459961,10796.951172,32509451925,0
09/16/2020,00:00,10797.761719,11100.124023,10704.884766,10974.905273,30769986455,0
09/17/2020,00:00,10973.251953,11037.420898,10774.62793,10948.990234,38151810523,0
09/18/2020,00:00,10951.820313,11034.908203,10829.657227,10944.585938,26341903912,0
09/19/2020,00:00,10933.75293,11134.092773,10909.618164,11094.34668,22764204008,0
09/20/2020,00:00,11095.870117,11095.870117,10814.477539,10938.271484,24699523788,0
09/21/2020,00:00,10934.925781,10988.304688,10380.260742,10462.259766,28884999244,0
09/22/2020,00:00,10459.624023,10568.077148,10382.726563,10538.459961,23621787804,0
09/23/2020,00:00,10535.492188,10537.828125,10197.865234,10246.186523,23788661867,0
09/24/2020,00:00,10248.786133,10771.056641,10231.490234,10760.066406,47144380902,0
09/25/2020,00:00,10761.109375,10777.696289,10578.914063,10692.716797,39348590957,0
09/26/2020,00:00,10695.575195,10772.999023,10667.28125,10750.723633,46852525493,0
09/27/2020,00:00,10746.892578,10803.976563,10622.921875,10775.269531,53745972818,0
09/28/2020,00:00,10776.613281,10945.347656,10703.893555,10709.652344,47762394731,0
09/29/2020,00:00,10709.650391,10860.000977,10649.495117,10844.640625,46582396602,0
09/30/2020,00:00,10843.871094,10847.256836,10669.321289,10784.491211,44171073700,0
10/01/2020,00:00,10795.254883,10933.624023,10472.356445,10619.452148,40023134100,0
10/02/2020,00:00,10619.821289,10657.837891,10416.689453,10575.974609,48661453918,0
10/03/2020,00:00,10575.100586,10598.94043,10511.129883,10549.329102,44660271563,0
10/04/2020,00:00,10550.44043,10686.0,10534.391602,10669.583008,71251776995,0
10/05/2020,00:00,10676.529297,10793.507813,10634.600586,10793.339844,47537578009,0
10/06/2020,00:00,10796.306641,10797.578125,10528.890625,10604.40625,42623695307,0
10/07/2020,00:00,10603.355469,10680.507813,10562.506836,10668.96875,37799458436,0
10/08/2020,00:00,10669.371094,10945.737305,10562.606445,10915.685547,63314794397,0
10/09/2020,00:00,10927.913086,11102.671875,10846.850586,11064.458008,22799117613,0
10/10/2020,00:00,11059.142578,11442.210938,11056.94043,11296.361328,22877978588,0
10/11/2020,00:00,11296.082031,11428.813477,11288.62793,11384.181641,19968627060,0
10/12/2020,00:00,11392.635742,11698.467773,11240.686523,11555.363281,26163972642,0
10/13/2020,00:00,11548.719727,11548.984375,11321.224609,11425.899414,24241420251,0
10/14/2020,00:00,11429.047852,11539.977539,11307.831055,11429.506836,24103426719,0
10/15/2020,00:00,11426.602539,11569.914063,11303.603516,11495.349609,24487233058,0
10/16/2020,00:00,11502.828125,11540.061523,11223.012695,11322.123047,25635480772,0
10/17/2020,00:00,11322.123047,11386.261719,11285.345703,11358.101563,19130430174,0
10/18/2020,00:00,11355.982422,11483.359375,11347.578125,11483.359375,18283314340,0
10/19/2020,00:00,11495.038086,11799.092773,11408.290039,11742.037109,23860769928,0
10/20/2020,00:00,11745.974609,11999.917969,11681.480469,11916.334961,30915821592,0
10/21/2020,00:00,11913.077148,13184.566406,11900.928711,12823.689453,43414712626,0
10/22/2020,00:00,12801.635742,13161.59375,12717.09375,12965.891602,34729759598,0
10/23/2020,00:00,12971.548828,13015.961914,12752.647461,12931.539063,28974975003,0
10/24/2020,00:00,12931.574219,13145.066406,12885.74707,13108.0625,24542317940,0
10/25/2020,00:00,13108.063477,13329.183594,12910.061523,13031.173828,24406920575,0
10/26/2020,00:00,13031.201172,13225.297852,12822.382813,13075.248047,29461458313,0
10/27/2020,00:00,13075.242188,13759.668945,13060.837891,13654.21875,33749878156,0
10/28/2020,00:00,13654.214844,13837.695313,12932.250977,13271.285156,35867318895,0
10/29/2020,00:00,13271.298828,13612.047852,12980.05957,13437.882813,56499499598,0
10/30/2020,00:00,13437.874023,13651.516602,13136.198242,13546.522461,30581485201,0
10/31/2020,00:00,13546.532227,14028.213867,13457.530273,13780.995117,30306464719,0
11/01/2020,00:00,13780.995117,13862.033203,13628.37793,13737.109375,24453857900,0
11/02/2020,00:00,13737.032227,13808.323242,13243.160156,13550.489258,30771455468,0
11/03/2020,00:00,13550.451172,13984.981445,13325.441406,13950.300781,29869951617,0
11/04/2020,00:00,13950.488281,14218.766602,13580.47168,14133.707031,35116364962,0
11/05/2020,00:00,14133.733398,15706.404297,14102.088867,15579.848633,40856321439,0
11/06/2020,00:00,15579.729492,15903.4375,15226.839844,15565.880859,39837841971,0
11/07/2020,00:00,15565.880859,15737.095703,14423.203125,14833.753906,35024953706,0
11/08/2020,00:00,14833.753906,15637.320313,14744.110352,15479.567383,26632075029,0
11/09/2020,00:00,15479.595703,15785.136719,14865.529297,15332.31543,34149115566,0
11/10/2020,00:00,15332.350586,15450.329102,15124.959961,15290.902344,25574938143,0
11/11/2020,00:00,15290.90918,15916.260742,15290.006836,15701.339844,29772374934,0
11/12/2020,00:00,15701.298828,16305.003906,15534.771484,16276.34375,34175758344,0
11/13/2020,00:00,16276.44043,16463.177734,15992.152344,16317.808594,31599492172,0
11/14/2020,00:00,16317.808594,16317.808594,15749.193359,16068.138672,27481710135,0
11/15/2020,00:00,16068.139648,16123.110352,15793.53418,15955.587891,23653867583,0
11/16/2020,00:00,15955.577148,16816.181641,15880.706055,16716.111328,31526766675,0
11/17/2020,00:00,16685.691406,17782.919922,16564.544922,17645.40625,39006849170,0
11/18/2020,00:00,17645.191406,18393.949219,17352.90625,17804.005859,49064800278,0
11/19/2020,00:00,17803.861328,18119.546875,17382.554688,17817.089844,36985055355,0
11/20/2020,00:00,17817.083984,18773.226563,17765.794922,18621.314453,36992873940,0
11/21/2020,00:00,18621.316406,18936.621094,18444.359375,18642.232422,39650210707,0
11/22/2020,00:00,18642.232422,18688.96875,17671.384766,18370.001953,41280434226,0
11/23/2020,00:00,18370.017578,18711.425781,18000.796875,18364.121094,42741112308,0
11/24/2020,00:00,18365.015625,19348.271484,18128.65625,19107.464844,51469565009,0
11/25/2020,00:00,19104.410156,19390.964844,18581.146484,18732.121094,43710357371,0
11/26/2020,00:00,18729.839844,18866.285156,16351.035156,17150.623047,61396835737,0
11/27/2020,00:00,17153.914063,17445.023438,16526.423828,17108.402344,38886494645,0
