Mode,Date,Price,Holding,Balance,Profit Percentage,Profit to Initial Balance
Hold,2022-01-16,43113.878906,0.0015385820968591391,66.33424221092449,-36.17461370513346,0.0
Hold,2022-01-17,42250.550781,0.0015385820968591391,65.00594101408451,-37.45267665088432,0.0
Hold,2022-01-18,42375.632813,0.0015385820968591391,65.19838998915847,-37.26750637130097,0.0
Hold,2022-01-19,41744.328125,0.0015385820968591391,64.22707589853843,-38.20208397377581,0.0
Hold,2022-01-20,40680.417969,0.0015385820968591391,62.590162779850225,-39.777086697093324,0.0
Hold,2022-01-21,36457.316406,0.0015385820968591391,56.09257432180057,-46.02892706637679,0.0
Hold,2022-01-22,35030.25,0.0015385820968591391,53.89691549849986,-48.14154293260313,0.0
Hold,2022-01-23,36276.804688,0.0015385820968591391,55.814842224212484,-46.2961549388032,0.0
Hold,2022-01-24,36654.328125,0.0015385820968591391,56.39569302552542,-45.73727274556733,0.0
Hold,2022-01-25,36954.003906,0.0015385820968591391,56.85676881703429,-45.293635499954554,0.0
Hold,2022-01-26,36852.121094,0.0015385820968591391,56.700013746513434,-45.444461869506796,0.0
Hold,2022-01-27,37138.234375,0.0015385820968591391,57.14022251833366,-45.02090242305265,0.0
Hold,2022-01-28,37784.332031,0.0015385820968591391,58.13429680467791,-44.06442544800903,0.0
Hold,2022-01-29,38138.179688,0.0015385820968591391,58.67872047475366,-43.54059265980646,0.0
Hold,2022-01-30,37917.601563,0.0015385820968591391,58.33934292066991,-43.86713446939443,0.0
Hold,2022-01-31,38483.125,0.0015385820968591391,59.20944715619236,-43.02993882054032,0.0
Hold,2022-02-01,38743.273438,0.0015385820968591391,59.60970688542502,-42.6448174867453,0.0
Hold,2022-02-02,36952.984375,0.0015385820968591391,56.855200184890506,-45.295144804187096,0.0
Hold,2022-02-03,37154.601563,0.0015385820968591391,57.16540478076638,-44.99667258980248,0.0
Hold,2022-02-04,41500.875,0.0015385820968591391,63.852503278989026,-38.562489721115206,0.0
Hold,2022-02-05,41441.164063,0.0015385820968591391,63.76063310033414,-38.650885238214535,0.0
Hold,2022-02-06,42412.433594,0.0015385820968591391,65.25501101195552,-37.213026836569256,0.0
Hold,2022-02-07,43840.285156,0.0015385820968591391,67.45187786222107,-35.09924863268569,0.0
Hold,2022-02-08,44118.445313,0.0015385820968591391,67.8798500998408,-34.68746291720707,0.0
Hold,2022-02-09,44338.796875,0.0015385820968591391,68.21887906814895,-34.36125650938209,0.0
Hold,2022-02-10,43565.113281,0.0015385820968591391,67.0285033417869,-35.50661052321867,0.0
Hold,2022-02-11,42407.9375,0.0015385820968591391,65.24809340222131,-37.21968281240929,0.0
Hold,2022-02-12,42244.46875,0.0015385820968591391,64.99658331007538,-37.46168043314382,0.0
Hold,2022-02-13,42197.515625,0.0015385820968591391,64.92434207255879,-37.531189403733315,0.0
Hold,2022-02-14,42586.917969,0.0015385820968591391,65.52346954751218,-36.954721786794586,0.0
Hold,2022-02-15,44575.203125,0.0015385820968591391,68.58260949198456,-34.011282890407365,0.0
Hold,2022-02-16,43961.859375,0.0015385820968591391,67.6389297790141,-34.919271286919844,0.0
Hold,2022-02-17,40538.011719,0.0015385820968591391,62.371059073119376,-39.98790358825893,0.0
