unix,date,trade,price,open,high,low,close,balance
1446332400,2015-01-11 00:00:00,LONG,315.005005,315.005005,327.471985,311.881012,325.431,99.0
1446418800,2015-02-11 00:00:00,CLOSE,361.188995,325.941986,365.359985,323.209015,361.188995,112.3795902860337
1446505200,2015-03-11 00:00:00,LONG,361.872986,361.872986,417.899994,357.647003,403.416992,111.3795902860337
1446591600,2015-04-11 00:00:00,CLOSE,411.562988,403.664001,495.562012,380.548004,411.562988,125.4067630528587
1446678000,2015-05-11 00:00:00,LONG,408.076996,408.076996,447.561005,374.580994,386.354004,124.4067630528587
1447282800,2015-12-11 00:00:00,CLOSE,338.152008,314.07901,345.080994,313.355988,338.152008,102.0584673382406
1448578800,2015-27-11 00:00:00,LONG,351.860992,351.860992,363.588989,347.869995,358.041992,101.0584673382406
1448751600,2015-29-11 00:00:00,CLOSE,371.294006,357.471985,371.938995,355.665985,371.294006,105.57345085428838
1448838000,2015-30-11 00:00:00,LONG,371.437012,371.437012,382.363007,370.382996,377.321014,104.57345085428838
1449270000,2015-05-12 00:00:00,CLOSE,388.949005,363.721008,389.785004,363.229004,388.949005,108.40869639183924
1449356400,2015-06-12 00:00:00,LONG,389.554993,389.554993,402.80899,387.088989,388.78299,107.40869639183924
1449529200,2015-08-12 00:00:00,CLOSE,415.562988,395.753998,415.562988,389.950012,415.562988,113.43386380797783
1449615600,2015-09-12 00:00:00,LONG,414.44101,414.44101,423.119995,406.290985,417.562988,112.43386380797783
1449788400,2015-11-12 00:00:00,CLOSE,451.937988,415.281006,451.937988,415.281006,451.937988,121.38036930881692
1449874800,2015-12-12 00:00:00,LONG,452.334991,452.334991,469.102997,410.740997,434.997009,120.38036930881692
1450134000,2015-15-12 00:00:00,CLOSE,465.321014,443.877991,465.321014,443.877991,465.321014,122.59798923525783
1450220400,2015-16-12 00:00:00,LONG,465.208008,465.208008,465.208008,443.851013,454.93399,121.59798923525783
1450825200,2015-23-12 00:00:00,CLOSE,442.401001,436.720001,444.528992,436.618988,442.401001,114.48023361561015
1450911600,2015-24-12 00:00:00,LONG,443.091003,443.091003,458.455994,443.076996,454.984985,113.48023361561015
1450998000,2015-25-12 00:00:00,CLOSE,455.653015,454.855011,458.304993,452.075012,455.653015,115.53052112854239
1452294000,2016-09-01 00:00:00,LONG,453.382996,453.382996,454.640015,446.889008,447.610992,114.53052112854239
1452898800,2016-16-01 00:00:00,CLOSE,387.536011,365.072998,390.557007,354.914001,387.536011,96.91773769774873
1455404400,2016-14-02 00:00:00,LONG,392.932007,392.932007,407.230011,392.932007,407.230011,95.91773769774873
1455577200,2016-16-02 00:00:00,CLOSE,407.488007,401.432007,408.945007,401.432007,407.488007,98.47626002302316
1455663600,2016-17-02 00:00:00,LONG,407.656006,407.656006,421.166992,406.783997,416.321991,97.47626002302316
1455750000,2016-18-02 00:00:00,CLOSE,422.372986,416.571991,425.996002,415.638,422.372986,99.98534308344364
1455836400,2016-19-02 00:00:00,LONG,422.730011,422.730011,423.104004,417.604004,420.785004,98.98534308344364
1455922800,2016-20-02 00:00:00,CLOSE,437.164001,421.601013,441.984009,421.601013,437.164001,101.34151638571205
1456009200,2016-21-02 00:00:00,LONG,437.77301,437.77301,448.04599,429.076996,438.798004,100.34151638571205
1456614000,2016-28-02 00:00:00,CLOSE,433.503998,432.571014,435.683014,423.820007,433.503998,98.36939018557311
1456700400,2016-29-02 00:00:00,LONG,433.437988,433.437988,441.506989,431.692993,437.696991,97.36939018557311
1457305200,2016-07-03 00:00:00,CLOSE,414.321014,407.756989,415.916992,406.30899,414.321014,92.14412150119573
1459033200,2016-27-03 00:00:00,LONG,418.140015,418.140015,428.796997,417.710999,426.765015,91.14412150119573
