unix,date,trade,price,open,high,low,close,position_size,balance
1633039200,2021-10-01 00:00:00,SHORT,43816.74219,43816.74219,48436.01172,43320.02344,48116.94141,0.0022594103315739917,99.0
1633125600,2021-10-02 00:00:00,COVER,47711.48828,48137.46875,48282.0625,47465.49609,47711.48828,0.0022594103315739917,90.12217214985056
1633212000,2021-10-03 00:00:00,SHORT,47680.02734,47680.02734,49130.69141,47157.28906,48199.95313,0.001871243692712867,89.22095042835205
1633298400,2021-10-04 00:00:00,COVER,49112.90234,48208.90625,49456.77734,47045.00391,49112.90234,0.001871243692712867,86.52189175630912
1633384800,2021-10-05 00:00:00,SHORT,49174.96094,49174.96094,51839.98438,49072.83984,51514.8125,0.0017418757676952417,85.65667283874602
1633471200,2021-10-06 00:00:00,COVER,55361.44922,51486.66406,55568.46484,50488.19141,55361.44922,0.0017418757676952417,74.7814700656384
1633557600,2021-10-07 00:00:00,SHORT,55338.625,55338.625,55338.625,53525.46875,53805.98438,0.0013378296870401464,74.03365536498202
1633903200,2021-10-11 00:00:00,COVER,57484.78906,54734.125,57793.03906,54519.76563,57484.78906,0.0013378296870401464,71.14121949933471
1633989600,2021-10-12 00:00:00,SHORT,57526.83203,57526.83203,57627.87891,54477.97266,56041.05859,0.0012242949041173087,70.42980730434137
1634248800,2021-10-15 00:00:00,COVER,61593.94922,57345.90234,62757.12891,56868.14453,61593.94922,0.0012242949041173087,65.40777706762472
1634335200,2021-10-16 00:00:00,SHORT,61609.52734,61609.52734,62274.47656,60206.12109,60892.17969,0.0010510338594158816,64.75369929694847
1634594400,2021-10-19 00:00:00,COVER,64261.99219,62043.16406,64434.53516,61622.93359,64261.99219,0.0010510338594158816,61.94453140271216
1634680800,2021-10-20 00:00:00,SHORT,64284.58594,64284.58594,66930.39063,63610.67578,65992.83594,0.0009539625275944499,61.32508608868503
1634767200,2021-10-21 00:00:00,COVER,62210.17188,66002.23438,66600.54688,62117.41016,62210.17188,0.0009539625275944499,63.32998295457992
1634853600,2021-10-22 00:00:00,SHORT,62237.89063,62237.89063,63715.02344,60122.79688,60692.26563,0.0010073715945445776,62.69668312503412
1635285600,2021-10-27 00:00:00,COVER,58482.38672,60352.0,61435.18359,58208.1875,58482.38672,0.0010073715945445776,66.52403596508601
1635372000,2021-10-28 00:00:00,SHORT,58470.73047,58470.73047,62128.63281,58206.91797,60622.13672,0.0011263549313656309,65.85879560543515
1635458400,2021-10-29 00:00:00,COVER,62227.96484,60624.87109,62927.60938,60329.96484,62227.96484,0.0011263549313656309,61.59114875347626
1635544800,2021-10-30 00:00:00,SHORT,62239.36328,62239.36328,62330.14453,60918.38672,61888.83203,0.000979689284281854,60.9752372659415
1636153200,2021-11-06 00:00:00,COVER,61527.48047,61068.875,61590.68359,60163.78125,61527.48047,0.000979689284281854,61.685794581044505
1636239600,2021-11-07 00:00:00,SHORT,61554.92188,61554.92188,63326.98828,61432.48828,63326.98828,0.0009921048515711976,61.06893663523406
1636326000,2021-11-08 00:00:00,COVER,67566.82813,63344.06641,67673.74219,63344.06641,67566.82813,0.0009921048515711976,55.0510194432978
1636412400,2021-11-09 00:00:00,SHORT,67549.73438,67549.73438,68530.33594,66382.0625,66971.82813,0.0008068204819618244,54.500509248864816
1636498800,2021-11-10 00:00:00,COVER,64995.23047,66953.33594,68789.625,63208.11328,64995.23047,0.0008068204819618244,56.587650687407105
1636585200,2021-11-11 00:00:00,LONG,64978.89063,64978.89063,65579.01563,64180.48828,64949.96094,0.0008621534414850171,56.587650687407105
1637017200,2021-11-16 00:00:00,CLOSE,60161.24609,63721.19531,63721.19531,59016.33594,60161.24609,0.0008621534414850171,51.915419613789396
1637103600,2021-11-17 00:00:00,LONG,60139.62109,60139.62109,60823.60938,58515.41016,60368.01172,0.0008546157173277844,51.915419613789396
1637190000,2021-11-18 00:00:00,CLOSE,56942.13672,60360.13672,60948.5,56550.79297,56942.13672,0.0008546157173277844,48.69616276508607
1637276400,2021-11-19 00:00:00,LONG,56896.12891,56896.12891,58351.11328,55705.17969,58119.57813,0.0008473195287801384,48.69616276508607
1637881200,2021-11-26 00:00:00,CLOSE,53569.76563,58960.28516,59183.48047,53569.76563,53569.76563,0.0008473195287801384,45.423763112420176
1637967600,2021-11-27 00:00:00,LONG,53736.42969,53736.42969,55329.25781,53668.35547,54815.07813,0.0008368536157076419,45.423763112420176
1638054000,2021-11-28 00:00:00,CLOSE,57248.45703,54813.02344,57393.84375,53576.73438,57248.45703,0.0008368536157076419,47.88373010777088
1638140400,2021-11-29 00:00:00,LONG,57291.90625,57291.90625,58872.87891,56792.52734,57806.56641,0.0008274273961113516,47.88373010777088
1638486000,2021-12-03 00:00:00,CLOSE,53598.24609,56509.16406,57482.16797,52496.58594,53598.24609,0.0008274273961113516,44.384007927478
1638572400,2021-12-04 00:00:00,LONG,53727.87891,53727.87891,53904.67969,42874.61719,49200.70313,0.000817828076217335,44.384007927478
1638658800,2021-12-05 00:00:00,CLOSE,49368.84766,49201.51953,49768.14844,47857.49609,49368.84766,0.000817828076217335,40.415317489050814
1638745200,2021-12-06 00:00:00,LONG,49413.48047,49413.48047,50929.51953,47281.03516,50582.625,0.00080972163736679,40.415317489050814
1639090800,2021-12-10 00:00:00,CLOSE,47243.30469,47642.14453,50015.25391,47023.69922,47243.30469,0.00080972163736679,38.2755399428134
1639177200,2021-12-11 00:00:00,SHORT,47264.63281,47264.63281,49458.21094,46942.34766,49362.50781,0.0008017154115152273,37.89278454338527
1639263600,2021-12-12 00:00:00,COVER,50098.33594,49354.85547,50724.86719,48725.85156,50098.33594,0.0008017154115152273,35.60207039168982
1639350000,2021-12-13 00:00:00,SHORT,50114.74219,50114.74219,50205.0,45894.84766,46737.48047,0.0007033070140148501,35.246049687772924
